video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
e_Lt7vcwiWg,"🔥 Гениальная идея обновить сковородку — работает лучше, чем ожидал! 😱✨ #nobleлайфхак #рецепты","В этом коротком видео я покажу простой и гениальный способ обновить старую сковородку, чтобы она снова выглядела как новая.
   Всего один небольшой трюк — и поверхность снова становится гладкой, чистой и готовой к работе!

   Идея подойдёт для любой кухни и помогает продлить жизнь любимой посуде всего за пару минут. 😉

#сковородка #кухня #лайфхак #советы #обновление #дом #быт #shorts #гениально #идеядлядома #кухонныелайфхаки #топсоветы",Советы от Палыча,[],9028569,54384.56968022631,1,65,2025-11-18T15:27:16Z,26,0,Howto & Style,"[""лайфхак"", ""дом"", ""сковородка"", ""кухня"", ""обновление"", ""shorts"", ""nobleлайфхак"", ""гениально"", ""топсоветы"", ""кухонныелайфхаки"", ""рецепты"", ""советы"", ""быт"", ""идеядлядома""]",[],[],"[""nobleлайфхак"", ""shorts"", ""быт"", ""гениально"", ""дом"", ""идеядлядома"", ""кухня"", ""кухонныелайфхаки"", ""лайфхак"", ""обновление"", ""рецепты"", ""сковородка"", ""советы"", ""топсоветы""]"
9Yefy3y5Mlk,Дерево в воде?,,ILYA Деревянный человек,[],3397824,28235.047028359222,0,66,2025-11-20T13:07:38Z,26,0,Howto & Style,[],[],[],[]
RosjHnsvryE,Анти реклама своему шлему #амитеш #авто #мото,,Amitesh,[],1400670,60874.910914296845,1,35,2025-11-24T14:27:32Z,26,0,Howto & Style,"[""амитеш"", ""мото"", ""авто""]",[],[],"[""авто"", ""амитеш"", ""мото""]"
3SXnUbZfMTo,"Cliff airbag is wild! 😱🔥 Guy jumps, girl flies! #ScaryRide #TravelWonder","Tourists play on a cliffside airbag: a 260lb guy jumps, launching his friend into the air! Canyon below? Pure chaos and fun! #CliffActivity #TouristPOV",Aloys-Phere,"[""trampoline airbag"", ""scary ride"", ""travel wonder"", ""viral moment"", ""laugh out loud"", ""high altitude"", ""tourist experience"", ""canyon view"", ""adrenaline rush"", ""real footage""]",44056408,426861.4122423692,1,11,2025-11-21T06:15:28Z,26,0,Howto & Style,"[""scaryride"", ""cliffactivity"", ""travelwonder"", ""touristpov""]",[],"[""adrenaline rush"", ""canyon view"", ""high altitude"", ""laugh out loud"", ""real footage"", ""scary ride"", ""tourist experience"", ""trampoline airbag"", ""travel wonder"", ""viral moment""]","[""cliffactivity"", ""scaryride"", ""touristpov"", ""travelwonder""]"
7l4SxcHkeco,Как сделать кристалл из висмута дома?,"В этом видео мы рассмотрим, как создать кристалл с помощью обычного винтика, используя расплавленный висмут. Этот процесс демонстрирует удивительные свойства кристаллизации, где шуруп выступает в роли ядра для формирования кристаллической решетки. Результат – красивый и упорядоченный кристалл, выращенный из расплава.",Kozy Mozy Production,[],1741724,25059.53990671792,1,16,2025-11-22T15:57:52Z,26,0,Howto & Style,[],[],[],[]
_KUD2AO90uA,НИ ГРАММА МЯСА @bezdelnici2,,KINO KAIF ,[],2023921,31153.44179005101,1,26,2025-11-22T20:30:06Z,26,0,Howto & Style,[],[],[],[]
WROMyJAJmp4,Can I Beat An F1 Driver?,,MrBeast,[],54449577,331065.6798631195,1,11,2025-11-18T17:00:01Z,26,0,Howto & Style,[],[],[],[]
rUFrturgUzI,В ТГ Морозики рассказываем про этот процесс🥺 #морозовы #беременность #shorts,,Морозовы,[],1450902,19676.556439444466,1,18,2025-11-22T11:43:49Z,26,0,Howto & Style,"[""морозовы"", ""shorts"", ""беременность""]",[],[],"[""shorts"", ""беременность"", ""морозовы""]"
Spw3bSLFUOM,"Купил гараж, спилил замок… а там Волга!","История, которая могла случиться с каждым покупателем гаража. Я приезжаю на сделку, звоню продавцу — он уверенно просит взять болгарку и «на месте спилить замок, я скоро». Снег, ветер, узкий проезд кооператива, вокруг одинаковые двери и выцветшие номера. Я аккуратно срезаю дужку и открываю створки — и замираю: внутри блестит хром легендарной «Волги» ГАЗ-21. В этот момент как раз подходит «продавец» и с порога спрашивает: «Откуда здесь Волга?» Дальше — ещё сюрприз. Оказывается, я вскрыл не тот бокс: он называл «восемьдесят ПЕРВЫЙ», а я услышал «восьмидесятый». Разница — одна цифра, а последствия — покупка нового замка и неловкий разговор с соседом.

В ролике — полный диалог на месте, реакция владельца и развязка без поучений: просто честный бытовой случай, который показывает, как важны внимательность к номеру бокса, сверка адреса и присутствие сторон при любых манипуляциях с замками. Смотрите до конца: финал получился и смешной, и поучительный своей абсурдностью.",Токидоки,"[""гараж"", ""болгарка"", ""волга"", ""газ21"", ""покупатель"", ""продавец"", ""покупка гаража"", ""гск"", ""спилил замок"", ""перепутал номер"", ""смешная история"", ""неловкая ситуация"", ""как выбрать гараж"", ""осмотр гаража"", ""проверка номера бокса"", ""гаражный кооператив"", ""зимняя съёмка"", ""бытовые истории"", ""лайфстайл"", ""реальные истории"", ""автомобильная классика"", ""автомобиль"", ""машина"", ""сделка"", ""спилил"", ""срезал""]",7826177,29865.067365408013,1,19,2025-11-14T15:25:00Z,26,0,Howto & Style,[],[],"[""автомобиль"", ""автомобильная классика"", ""болгарка"", ""бытовые истории"", ""волга"", ""газ21"", ""гараж"", ""гаражный кооператив"", ""гск"", ""зимняя съёмка"", ""как выбрать гараж"", ""лайфстайл"", ""машина"", ""неловкая ситуация"", ""осмотр гаража"", ""перепутал номер"", ""покупатель"", ""покупка гаража"", ""проверка номера бокса"", ""продавец"", ""реальные истории"", ""сделка"", ""смешная история"", ""спилил"", ""спилил замок"", ""срезал""]",[]
umBu8qLC9n0,Познакомились на сайте знакомств…#story,,winhaa,[],2593936,32930.46575432795,0,78,2025-11-22T06:41:52Z,26,0,Howto & Style,"[""story""]",[],[],"[""story""]"
