video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
6643AN1vR-A,😅🚘Прикрепил к конусу КОЛЁСА на радиоуправлерии — а ты бы додумался? #shorts #прикол #юмор,,TOKPARTY,[],1842975,66986.3084935979,1,41,2025-11-24T09:57:12Z,2,0,Autos & Vehicles,"[""shorts"", ""юмор"", ""прикол""]",[],[],"[""shorts"", ""прикол"", ""юмор""]"
RosjHnsvryE,Анти реклама своему шлему #амитеш #авто #мото,,Amitesh,[],1400670,60879.75346612419,1,35,2025-11-24T14:27:32Z,2,0,Autos & Vehicles,"[""амитеш"", ""мото"", ""авто""]",[],[],"[""авто"", ""амитеш"", ""мото""]"
Spw3bSLFUOM,"Купил гараж, спилил замок… а там Волга!","История, которая могла случиться с каждым покупателем гаража. Я приезжаю на сделку, звоню продавцу — он уверенно просит взять болгарку и «на месте спилить замок, я скоро». Снег, ветер, узкий проезд кооператива, вокруг одинаковые двери и выцветшие номера. Я аккуратно срезаю дужку и открываю створки — и замираю: внутри блестит хром легендарной «Волги» ГАЗ-21. В этот момент как раз подходит «продавец» и с порога спрашивает: «Откуда здесь Волга?» Дальше — ещё сюрприз. Оказывается, я вскрыл не тот бокс: он называл «восемьдесят ПЕРВЫЙ», а я услышал «восьмидесятый». Разница — одна цифра, а последствия — покупка нового замка и неловкий разговор с соседом.

В ролике — полный диалог на месте, реакция владельца и развязка без поучений: просто честный бытовой случай, который показывает, как важны внимательность к номеру бокса, сверка адреса и присутствие сторон при любых манипуляциях с замками. Смотрите до конца: финал получился и смешной, и поучительный своей абсурдностью.",Токидоки,"[""гараж"", ""болгарка"", ""волга"", ""газ21"", ""покупатель"", ""продавец"", ""покупка гаража"", ""гск"", ""спилил замок"", ""перепутал номер"", ""смешная история"", ""неловкая ситуация"", ""как выбрать гараж"", ""осмотр гаража"", ""проверка номера бокса"", ""гаражный кооператив"", ""зимняя съёмка"", ""бытовые истории"", ""лайфстайл"", ""реальные истории"", ""автомобильная классика"", ""автомобиль"", ""машина"", ""сделка"", ""спилил"", ""срезал""]",7826177,29865.27594856929,1,19,2025-11-14T15:25:00Z,2,0,Autos & Vehicles,[],[],"[""автомобиль"", ""автомобильная классика"", ""болгарка"", ""бытовые истории"", ""волга"", ""газ21"", ""гараж"", ""гаражный кооператив"", ""гск"", ""зимняя съёмка"", ""как выбрать гараж"", ""лайфстайл"", ""машина"", ""неловкая ситуация"", ""осмотр гаража"", ""перепутал номер"", ""покупатель"", ""покупка гаража"", ""проверка номера бокса"", ""продавец"", ""реальные истории"", ""сделка"", ""смешная история"", ""спилил"", ""спилил замок"", ""срезал""]",[]
nm3Af-exVrE,Самая дешевая Тойота Камри в России,,ЛИСА РУЛИТ ФАН-КЛУБ,[],917845,14026.001067806925,1,44,2025-11-22T20:01:38Z,2,0,Autos & Vehicles,[],[],[],[]
8r1Vit6OmE8,Правда о Фрезеровке ГБЦ для Идеальной Прокладки,,Kozy Mozy Production,[],796167,17074.56783867223,1,25,2025-11-23T14:50:14Z,2,0,Autos & Vehicles,[],[],[],[]
XyxzF6ZnIZ4,Механик-легенда спас Lambo!😱🔥👏,"Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.

Если вы считаете, что видео на этом канале нарушает Ваши авторские права, напишите нам на почту: k8494791@gmail.com и мы ответим Вам в течение 24 часов. Видео будет удалено с канала или мы Вас отметим (как Вы посчитаете нужным).

If you are the owner of copyright and have discovered that your material has been used without your permission, or if you wish to request the removal of content for another reason, please write to us at our official email address: k8494791@gmail.com

#shorts #шортс",Dan Montoya,[],851454,21602.16731454946,1,48,2025-11-23T22:03:03Z,2,0,Autos & Vehicles,"[""шортс"", ""shorts""]",[],[],"[""shorts"", ""шортс""]"
afz4hcwwxAw,Почему Нельзя Тонировать Фары inst faraon38_,Самое интересное из Автомира,DOROGA SHORTS,"[""авто"", ""машина""]",1568429,9365.700393293331,1,17,2025-11-18T14:00:03Z,2,0,Autos & Vehicles,[],[],"[""авто"", ""машина""]",[]
zgC14dhFlxY,"Хотел самоутвердится, но водитель с регистратором всё обломал",,Дикий ДИК,[],4339940,19533.007578290228,1,42,2025-11-16T07:16:52Z,2,0,Autos & Vehicles,[],[],[],[]
CzDJ3y-kZEQ,свободная полоса при пробке,"Disclaimer: This video is made for educational purposes only, and nobody was harmed. The information presented is sourced from the internet and may or may not be accurate. We do NOT intend to spread fake news. The content provided by this channel is for educational purposes only.

Copyright Disclaimer: In accordance with YouTube's guidelines, fair use is allowed for purposes such as criticism, commentary, news coverage, teaching, and research.

We wish to emphasize that this video is not intended to offend or harm anyone. We have no ill intentions toward any individual or group and aim to provide content respectfully and responsibly.",ZNANIEEE,"[""технологии"", ""наука"", ""техника""]",1074715,13356.77603221298,1,18,2025-11-22T05:00:14Z,2,0,Autos & Vehicles,[],[],"[""наука"", ""техника"", ""технологии""]",[]
dqBaOhAdKb8,Кринжовая новая Нива,,СЕМЁН САВОНЧИК,[],882811,8639.792229334287,0,65,2025-11-21T07:17:11Z,2,0,Autos & Vehicles,[],[],[],[]
