video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
bC7L_9BXMvU,Не допрыгнул до брусьев и позвал соперника помочь,,Легенды Спорта,[],5307835,42397.13378611123,1,59,2025-11-20T08:16:24Z,17,0,Sports,[],[],[],[]
Nyhz3Bm_i4Q,Зачем в бите сверлят дырки? @zackdfilms,"I believe that the content I've used should be considered Fair Use, but if any content owners disagree, I'm ready to remove it immediately. My intention is not to infringe upon their ownership rights in any way. If you discover your art or images in the video and would like acknowledgment, please inform me on syud.33@gmail.com , and I'll be sure to credit you accordingly.",TopCorner TV,[],2563874,21109.96605482397,1,35,2025-11-20T12:00:48Z,17,0,Sports,[],[],[],[]
B4OgEUj_zIo,Когда победа уходит из-за малейшей ошибки😳,,FilmBytes,[],4860896,24362.99508894328,1,17,2025-11-17T05:56:49Z,17,0,Sports,[],[],[],[]
-DqfeUDFQh4,Тактика запугивания не сработала,"новости, новости сегодня, новости дня, главные новости сегодня, главные новости, свежие новости, сегодняшнего дня, события дня, короче новости, странные новости, новости мира, мировые новости, ильюша новости, новостничок",Новостной Гусь,[],1422270,19694.506720234647,1,26,2025-11-22T13:15:00Z,17,0,Sports,[],[],[],[]
uqSlpYJEnRo,НЕВЕРОЯТНЫЙ камбек Фёдора Емельяненко! #shorts,"#MMA
#UFC
#БоевыеИскусства
#Нокаут
#КармаВБою
#Дзюдо
#Бокс
#Кикбоксинг
#НокаутыMMA
#ИсторияБоя
#ЭпичныйНокаут
#MMAФакты
#БойцыUFC
#русские
#ММАКарма",БЕЗУМНЫЙ СПОРТ,"[""мма"", ""бой"", ""ufc"", ""mma"", ""бокс"", ""boxing"", ""fight"", ""knockout"", ""нокаут"", ""жесткий бой"", ""brutal fight"", ""comeback"", ""fight highlights"", ""поединок"", ""драка"", ""mma fight""]",3580380,25264.715133299913,1,110,2025-11-19T15:45:07Z,17,0,Sports,"[""дзюдо"", ""историябоя"", ""ммакарма"", ""shorts"", ""эпичныйнокаут"", ""mmaфакты"", ""боевыеискусства"", ""кармавбою"", ""бокс"", ""нокаутыmma"", ""бойцыufc"", ""нокаут"", ""ufc"", ""кикбоксинг"", ""русские"", ""mma""]","[""mma"", ""ufc"", ""бокс"", ""нокаут""]","[""boxing"", ""brutal fight"", ""comeback"", ""fight"", ""fight highlights"", ""knockout"", ""mma fight"", ""бой"", ""драка"", ""жесткий бой"", ""мма"", ""поединок""]","[""mmaфакты"", ""shorts"", ""боевыеискусства"", ""бойцыufc"", ""дзюдо"", ""историябоя"", ""кармавбою"", ""кикбоксинг"", ""ммакарма"", ""нокаутыmma"", ""русские"", ""эпичныйнокаут""]"
80YZRvASMlc,Лоу кик проверка силы удара,,Тахмина,[],4708679,21498.234983802795,1,42,2025-11-16T10:26:25Z,17,0,Sports,[],[],[],[]
XX9rjen6Zww,ОН ВСЕ ТАКИ ИСПОЛНИЛ МЕЧТУ МАЛЬЧИКА❤️ (@mykel_dykel),"#gym #ufc #basketball 

Author of the video: @mykel_dykel",Логово UFC,[],784546,15570.619439148859,1,31,2025-11-23T11:04:49Z,17,0,Sports,"[""basketball"", ""ufc"", ""gym""]",[],[],"[""basketball"", ""gym"", ""ufc""]"
TyyyO-CrGSk,СНАЧАЛА ВСЕ ОРАЛИ 🤬 про подсуживание… ПОКА НЕ УВИДЕЛИ 👀 судейские карточки 📝 #shorts,"#shorts #бой #мма #нокаут #mma

Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.
(Уведомление об авторских правах: В соответствии с разделом 107 Закона об авторском праве от 1976 года, этот материал используется в соответствии с положениями о ""добросовестном использовании"" для таких видов деятельности, как критика, комментарии, новостные репортажи, преподавание, стипендии и исследования)
Если вы считаете, что видео нарушает ваши авторские права: по вопросам удаления и авторских прав - ufc2269393@mail.ru",BalcevMMA_BOXING,"[""мма"", ""бой"", ""ufc"", ""mma""]",7374468,25410.441481472866,1,58,2025-11-13T11:15:09Z,17,0,Sports,"[""shorts"", ""бой"", ""нокаут"", ""мма"", ""mma""]","[""mma"", ""бой"", ""мма""]","[""ufc""]","[""shorts"", ""нокаут""]"
Yude309VPDA,У русских в крови заложена ПОБЕДА (перевод Кэндис Оуэнс),,Конфетка Оусен,[],1022983,8089.580788000388,1,28,2025-11-20T07:00:35Z,17,0,Sports,[],[],[],[]
higwREyjQik,"За ПРАЗДНОВАНИЕ победы его хотели избить ТОЛПОЙ, однако дали на УБОЙ тяжеловесу 😡",#мма #нокаут #mma  #бой #борьба #бокс #shorts,POPMMA FLASH,[],2379359,16159.497588664226,1,60,2025-11-19T10:13:28Z,17,0,Sports,"[""борьба"", ""shorts"", ""бой"", ""бокс"", ""нокаут"", ""мма"", ""mma""]",[],[],"[""mma"", ""shorts"", ""бой"", ""бокс"", ""борьба"", ""мма"", ""нокаут""]"
