video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
zrzbc0AK9OY,"Лебедь, Рак и Щука: Трамп, Путин, Зеленский не Могут Договориться","Привет! Это я -  @shortinewshorti  
СОТРУДНИЧЕСТВО - пишите  https://t.me/pr_newshortv

Короче, Инста - https://instagram.com/newshortv

#новости #события #короченовости","Короче, новости","[""короче"", ""новости"", ""короче новости"", ""кароче"", ""срочные новости"", ""новости сегодня"", ""выпуск новостей""]",1258847,12986.408938355971,1,16,2025-11-22T06:04:56Z,25,0,News & Politics,"[""новости"", ""события"", ""короченовости""]","[""новости""]","[""выпуск новостей"", ""кароче"", ""короче"", ""короче новости"", ""новости сегодня"", ""срочные новости""]","[""короченовости"", ""события""]"
W-vqVxJkxEQ,Утреннее добивание Шатурской ГРЭС.,"Утренний удар по Шатурской ГРЭС вызвал сильный пожар и мощный столб дыма. По данным местных источников, объект временно прекратил работу, а спасатели пытаются ликвидировать последствия. Ситуация развивается.


#ШатурскаяГРЭС #Россия #Новости #МосковскаяОбласть #Инцидент #Пожар #Энергетика #НовостиСегодня",TrendNews,[],988702,14150.390336403167,1,11,2025-11-23T09:08:49Z,25,0,News & Politics,"[""новостисегодня"", ""россия"", ""инцидент"", ""пожар"", ""шатурскаягрэс"", ""энергетика"", ""новости"", ""московскаяобласть""]",[],[],"[""инцидент"", ""московскаяобласть"", ""новости"", ""новостисегодня"", ""пожар"", ""россия"", ""шатурскаягрэс"", ""энергетика""]"
36EnCjZVoqE,Почти обманули систему,"новости, новости сегодня, новости дня, главные новости сегодня, главные новости, свежие новости, сегодняшнего дня, события дня, короче новости, странные новости, новости мира, мировые новости, ильюша новости, новостничок",Новостной Гусь,[],1535940,9598.731459087812,1,36,2025-11-19T15:00:11Z,25,0,News & Politics,[],[],[],[]
-DNg_JL_o4I,Редакция News: 196-я неделя,"Новая Редакция News!

18+ НАСТОЯЩИЙ МАТЕРИАЛ (ИНФОРМАЦИЯ) ПРОИЗВЕДЕН, РАСПРОСТРАНЕН И (ИЛИ) НАПРАВЛЕН ИНОСТРАННЫМ АГЕНТОМ ПИВОВАРОВЫМ АЛЕКСЕЕМ ВЛАДИМИРОВИЧЕМ ЛИБО КАСАЕТСЯ ДЕЯТЕЛЬНОСТИ ИНОСТРАННОГО АГЕНТА ПИВОВАРОВА АЛЕКСЕЯ ВЛАДИМИРОВИЧА

Новый мирный план, Трамп прессует Зеленского, Европа негодует, прорыв в Северске, Путин в штабе, диверсия в Польше, в Венесуэле неспокойно, «крепостное право» для медиков, у Лондона требуют репараций, риелторы против мошенников, рекордный золотой унитаз, Буланова поссорилась с подтанцовкой, елки по 0,5 и 0,75
_______
Содержание:
0:00 Начало
0:36 Мирный план Трампа
4:10 Сливы об условиях мира
6:49 Киев и Европа в шоке
8:05 Трамп: Киев должен уступить
11:17 Путину доложили о взятии Купянска
13:46 Прилеты по Тернополю и Львову
14:34 Над Воронежем сбили ракеты ATACMS 
15:39 Покушение на Шойгу
16:32 Путин и ледокол «Сталинград»
18:14 В ФРГ ждут войны с РФ в 2026
19:27 Макрон обещает Зеленскому Rafale 
22:06 Польша помогает  «в последний раз» 
25:00 В США подорожал бензин
27:51 Мадуро может бежать в Россию?
29:31 Трамп опубликует файлы Эпштейна
31:35 В Москве нашли рюкзак с головой ребенка
34:24 Закон об отработке для молодых врачей
36:25 «Шанинку» лишают аккредитации?
38:07 Пенсинеры-мошенники отбирают квартиры
40:11 Британия и репарации за работорговлю
42:17 $12 млн за золотой унитаз
44:43 Медведи отняли улов у рыбака
45:24 Куда уплывают бутылки с любовными письмами?
46:20 Газета спалилась на статье от ChatGPT
47:51 Нейросети против питерских сосулей
49:00 Буланова рассталась с подтанцовкой
50:30 Сколько стоит пол-елки

Тур в Намибию с 3 по 9 марта: https://goo.su/Co5Ylp

Поддержать «Редакцию»: 
💰 из России — через сервис Boosty: https://boosty.to/redakciya
💰 из-за рубежа — через сервис Patreon: https://www.patreon.com/alexey_pivovarov
💰 из-за рубежа — через функцию «Спонсорство» в YouTube: https://www.youtube.com/channel/UC1eFXmJNkjITxPFWTy6RsWg/join 

Подписывайтесь на наши социальные сети:

Телеграм-канал Алексея Пивоварова:
https://t.me/Alexey_Pivo_varov

«Редакция» в «Дзене»:
https://zen.yandex.ru/redakciya

«Редакция» в «ВК»:
https://vk.com/redakciya_pivovarova

Сотрудничество и идеи:
info@redakciya.com

#редакция #пивоваров #новости",Редакция,"[""редакция"", ""пивоваров"", ""алексей пивоваров"", ""редакция пивоварова"", ""редакция ньюс"", ""новый мирный план сша"", ""конфликт в украине"", ""ситуация на фронте"", ""взятие купянска"", ""доклад путину"", ""обращение зеленского к нации"", ""давление трампа на киев"", ""европа против мирного плана"", ""прорыв в северске"", ""путин посетил штаб"", ""диверсия на жд в польше"", ""сша планируют атаковать венесуэлу"", ""отработка для медиков"", ""от великобритании требуют репарации"", ""риелторы против мошенников"", ""дорогой золотой унитаз"", ""таня буланова""]",1134149,15943.824720842667,0,3200,2025-11-23T07:53:02Z,25,0,News & Politics,"[""новости"", ""пивоваров"", ""редакция""]","[""пивоваров"", ""редакция""]","[""алексей пивоваров"", ""взятие купянска"", ""давление трампа на киев"", ""диверсия на жд в польше"", ""доклад путину"", ""дорогой золотой унитаз"", ""европа против мирного плана"", ""конфликт в украине"", ""новый мирный план сша"", ""обращение зеленского к нации"", ""от великобритании требуют репарации"", ""отработка для медиков"", ""прорыв в северске"", ""путин посетил штаб"", ""редакция ньюс"", ""редакция пивоварова"", ""риелторы против мошенников"", ""ситуация на фронте"", ""сша планируют атаковать венесуэлу"", ""таня буланова""]","[""новости""]"
duxv8NNfgws,Два уголовных дела за драку с полицией,Подросток устроил в ТЦ драку с охраной и полицией #Москва #новости #shorts,Ходорковский LIVE,"[""shorts"", ""16 лет"", ""парень"", ""москва"", ""тц"", ""охранник тц"", ""подросток тц"", ""полиция"", ""задержание"", ""криминал"", ""война""]",326497,9451.230225909843,1,20,2025-11-24T20:28:21Z,25,0,News & Politics,"[""новости"", ""shorts"", ""москва""]","[""shorts"", ""москва""]","[""16 лет"", ""война"", ""задержание"", ""криминал"", ""охранник тц"", ""парень"", ""подросток тц"", ""полиция"", ""тц""]","[""новости""]"
YZU2V8WlcJ4,Путин подколол Украину и её союзников #путин #украина #зеленский #сво #новости #политика #россия,"Америка выдвинула Украине ультиматум своим мирным планом. На раздумья Трамп отвёл Зеленскому неделю.

#украина #трамп #зеленский #путин #новости #политика #сво #россия #тв #ств

СТВ на удобной для вас платформе: https://ctvby.taplink.ws/

Новые серии проекта «Так показывает история»:

https://www.youtube.com/playlist?list=PLwv42PED2hOXb9mazko_qxd1k495naVMu

Последние новости ищите здесь: 

Полные выпуски новостей: https://www.youtube.com/playlist?list=PLwv42PED2hOWvq5hLvW__LrpojAb2iomP

Неделя: https://www.youtube.com/playlist?list=PLwv42PED2hOVIDFefL3114Gflb6L--2hq

Авторская журналистика: https://www.youtube.com/playlist?list=PLwv42PED2hOVsRycRSf6q1mHv9Avxa2dM

Ток-шоу «Да!Но...»: https://www.youtube.com/playlist?list=PLwv42PED2hOXMHPC8QbVDi15wjVWiaXN_

«В поисках истины»: https://www.youtube.com/playlist?list=PLwv42PED2hOVE_34SWEP0zG-TwOjT7s_s

Специальный репортаж: https://youtube.com/playlist?list=PLwv42PED2hOWMlSZRg-OyC5UlmzK2B3IF

Утро. Студия хорошего настроения: https://www.youtube.com/playlist?list=PLwv42PED2hOVABATiIgulnCgkPMn6WDQt

Архив новостей (2020-2023): https://www.youtube.com/playlist?list=PLwv42PED2hOUeSFRnCvi3OOTRjp95K5re

Архив новостей (2017-2020): https://www.youtube.com/playlist?list=PLwv42PED2hOWKQwDG5f-M-NKb575otjeD

Архив новостей (2012-2017): https://www.youtube.com/playlist?list=PLwv42PED2hOV_iImCVsVbjOt547OmI8Iz",CTVBY,"[""зеленский"", ""путин"", ""трамп"", ""мирный план трампа"", ""зеленский видео"", ""зеленский новости"", ""путин видео"", ""обращение зеленского"", ""украина"", ""миндич"", ""коррупция зеленский"", ""коррупция в украине"", ""мерц"", ""макрон"", ""сво на украине"", ""сво"", ""зеленский украина"", ""всу"", ""армия россии"", ""наступление российской армии"", ""армия украины"", ""тцк"", ""мобилизация в украине"", ""мобилизация украинцев"", ""что происходит в украине"", ""политика"", ""новости"", ""новости украины"", ""украина сегодня"", ""новости беларуси"", ""беларусь сегодня"", ""столичное телевидение"", ""тв"", ""ств""]",644005,13845.631286780846,1,35,2025-11-24T08:30:17Z,25,0,News & Politics,"[""россия"", ""тв"", ""украина"", ""путин"", ""политика"", ""сво"", ""зеленский"", ""новости"", ""ств"", ""трамп""]","[""зеленский"", ""новости"", ""политика"", ""путин"", ""сво"", ""ств"", ""тв"", ""трамп"", ""украина""]","[""армия россии"", ""армия украины"", ""беларусь сегодня"", ""всу"", ""зеленский видео"", ""зеленский новости"", ""зеленский украина"", ""коррупция в украине"", ""коррупция зеленский"", ""макрон"", ""мерц"", ""миндич"", ""мирный план трампа"", ""мобилизация в украине"", ""мобилизация украинцев"", ""наступление российской армии"", ""новости беларуси"", ""новости украины"", ""обращение зеленского"", ""путин видео"", ""сво на украине"", ""столичное телевидение"", ""тцк"", ""украина сегодня"", ""что происходит в украине""]","[""россия""]"
HIAMmUAZoRU,Эльдар Рязанов — про главную ошибку Ельцина,"#новости #россия

Программа: Шортс по теме

Шортс: прочее без звука",Телеканал Дождь,"[""дождь"", ""телеканал дождь"", ""новости"", ""политика""]",973768,6172.175209064288,1,35,2025-11-19T17:15:02Z,25,0,News & Politics,"[""новости"", ""россия""]","[""новости""]","[""дождь"", ""политика"", ""телеканал дождь""]","[""россия""]"
OGwMofjXiI0,Арестович: Чего Зеленский добился в Женеве? Дневник войны,"#арестович #шелест #зеленский #умеров #война 
⛑️ Помощь детям Донецкой области. Благодійний фонд СИНЕРГІЯ ЖИТТЯ
🎯 Цель: 295 000 ₴
🔗 Ссылка на банку: https://send.monobank.ua/jar/UA5ijBt7a
💳 Номер карты банки: 4874 1000 2916 6678

➤ 00:00 Темы и формат эфира. Опрос: если сейчас закончится война, я…
➤ 02:15 План Трампа. Поездка украинского руководства в Женеву. Что может быть дальше?
➤ 05:40 Причины сломанной ручки Умерова.
➤ 07:45 Итоги поездки в Женеву.
➤ 11:17 Аргументы скорости принуждения и разговоров Трампа.
➤ 14:17 Скандал с российским оружием на границе Украины с Румынией и Молдовой.
➤ 17:48 Европейский мирный план вызывает геополитическую оторопь.
➤ 25:42 Стефанчук: война закончится тогда, когда Украина вернет Крым. Непримиримые – это выгодополучатели войны.
➤ 32:53 Илон Маск разоблачил патриотов.
➤ 34:20 Цена непримиримости – на Лычаковском кладбище во Львове заканчивается место.
➤ 35:05 Фронт. Бои внутри Константиновки. Взятие Покровска – вопрос времени. Мирноград. Запорожье, Кривой Рог, Днепр, Харьков.
➤ 40:15 Купянск.
➤ 42:17 Жорин (Третий армейский корпус) про скорость продвижения врага и его значительное оперативное улучшение. Пойдут ли россияне на Киев второй раз?
➤ 46:45 Комбат Третьего корпуса про мир – молчать, не расхолаживать украинскую армию.
➤ 51:20 Военные не могут сделать переворот. Билецкий – не Пригожин.
➤ 53:55 Инсайд нардепа Гончаренко: Зеленский отказался от визита к Трампу на этой неделе.
➤ 55:26 Инсайд Арестовича про тему визита Зеленского к Трампу.
➤ 57:06 Инсайд Порошенко: спикером Рады может стать Арахамия? 
➤ 01:01:55 Зеленский: если у тебя есть украинский паспорт, ты должен нести ответственность за Украину. – Есть ли украинский паспорт у Ермака и Зеленского? Роль Арестовича в информационном противоборстве на Западе. 
➤ 01:04:05 Самая страшная тайна ИПСО.
➤ 01:05:05 Отношение к украинской армии. Сергей Гайдай (кум Ермака) присоединяется к воинам ВСУ. На Майдане военный делает предложение Меловину. Боевой путь медийных личностей. Блицкриги межконтинентального Арестовича.
➤ 01:13:30 Санкции против Арестовича и Шелеста на 10 лет ввели СНБО – фигуранты дела Миндича. Санкции против Миндича ввели на 3 года.
➤ 01:14:50 Итоги опроса: если война сейчас закончится, я останусь на месте и буду радоваться, что война закончилась.
Ответы на вопросы:
➤ 01:17:00 За Балтийских тигров кто-то будет воевать, или будут выражать озабоченность?
➤ 01:18:41 Вы искренне переживаете за государство или физическую сохранность народа? 
➤ 01:19:36 На что опираетесь, когда транслируете состояние европейской экономики?
➤ 01:20:13 Почему украинские националисты настолько тупые люди?
➤ 01:21:35 Будет ли Украина принимать тех, кто сбежал в СЗЧ за границу?
➤ 01:23:10 Вы ведете работу с подстрекателями Украины?
➤ 01:23:50 Расскажите о феномене Кирилла Буданова в украинской власти.
➤ 01:25:13 Почему все уверены, что если война закончится, армия будет стоять?
➤ 01:26:45 Вы говорите, что будете судить Зеленского. Лично вас надо будет судить?
➤ 01:27:47 Нужно ли в Украине разрешать короткоствольное оружие?
➤ 01:30:30 Когда закончатся боевые действия?
...
➤ Продолжение тайм-кодов под закрепленным комментарием👇


🔔 Подписывайтесь на каналы:  
🔸 Александр Шелест: www.youtube.com/@shelestSHUM // https://t.me/shelestlive 
🔸 Алексей Арестович: https://www.youtube.com/@arestovych?sub_confirmation=1 

🏆 Станьте спонсором канала: https://www.youtube.com/channel/UCjWy2g76QZf7QLEwx4cB46g/join

🇬🇧 Эфиры Алексея Арестовича на английском @privateerstation 


🎓 Школа мышления и коммуникации @ApeironSchool 
➖➖➖➖➖
► https://apeiron.school
► https://www.facebook.com/apeiron.school
► https://t.me/apeiron_school
► https://www.instagram.com/apeiron.school/
👕 Мерч: https://shop.apeiron.school

⬆️ Модуль «Техника роста» 25 ноября https://apeiron.school/technique-of-growth
🎬 Киносеминар «Обратная тяга» 29 ноября https://apeiron.school/backdraft
📚 Итоговое занятие по книгам Ивана Ефремова 6 декабря https://apeiron.school/book-reading-course-efremov 
🎬 Кино-модуль «Звездные войны». Эпизод VI «Возвращение джедая» 13 декабря https://apeiron.school/star-wars 
📚 Разбор книги «Страна багровых туч» Братьев Стругацких 27 декабря https://apeiron.school/book-reading-course-strugatsky


🔖 СОЦИАЛЬНЫЕ СЕТИ @arestovych 
➖➖➖➖➖
📍Все официальные ресурсы А.Арестовича: https://lnk.bio/alexey.arestovich

► https://t.me/O_Arestovich_official
► https://www.instagram.com/alexey.arestovich/
► https://www.facebook.com/alexey.arestovich
► https://twitter.com/arestovych
► https://www.tiktok.com/@alexey.arestovich

#арестович #шелест #зеленский #умеров #ермак #зеленський #алексейарестович #arestovich #arestovych #олексійарестович #украина #интервью #россия #россиявойна #россияукраина #україна #политика #всу #новости #войнаукраина #новини #запад #сша #вукраине #шелестакценты #дональдтрамп #киев #тцк #мобилизация #армия #трамп #банкова #коррупция #энергетика #умеров #набу #оборонка #коррупция #гончаренко #саммит #женева",Alexey Arestovych,"[""арестович"", ""арестович алексей"", ""алексей арестович"", ""арестович последнее"", ""fhtcnjdbx"", ""украина"", ""война"", ""новости"", ""новости сегодня"", ""интервью"", ""путин"", ""зеленский"", ""россия"", ""трамп"", ""arestovich"", ""зеленський"", ""arestovych"", ""новости украины"", ""шелест"", ""шелест александр"", ""арестович шелест"", ""новости украины сегодня"", ""шелест олександр"", ""шелест александр последнее"", ""политика"", ""мобилизация"", ""александр шелест"", ""арестович интервью"", ""миндич"", ""новини"", ""коррупция"", ""ермак"", ""переговоры в женеве"", ""женева"", ""женева переговоры"", ""переговоры"", ""28 пунктов""]",671020,19712.26957600009,0,6645,2025-11-24T20:58:38Z,25,0,News & Politics,"[""запад"", ""мобилизация"", ""украина"", ""зеленський"", ""банкова"", ""тцк"", ""набу"", ""новости"", ""умеров"", ""алексейарестович"", ""россия"", ""арестович"", ""олекс"", ""сша"", ""интервью"", ""всу"", ""arestovich"", ""укра"", ""армия"", ""россияукраина"", ""шелест"", ""войнаукраина"", ""ермак"", ""дональдтрамп"", ""вукраине"", ""женева"", ""оборонка"", ""политика"", ""энергетика"", ""зеленский"", ""война"", ""саммит"", ""шелестакценты"", ""россиявойна"", ""трамп"", ""новини"", ""arestovych"", ""коррупция"", ""киев"", ""гончаренко""]","[""arestovich"", ""arestovych"", ""арестович"", ""война"", ""ермак"", ""женева"", ""зеленский"", ""зеленський"", ""интервью"", ""коррупция"", ""мобилизация"", ""новини"", ""новости"", ""политика"", ""россия"", ""трамп"", ""украина"", ""шелест""]","[""28 пунктов"", ""fhtcnjdbx"", ""александр шелест"", ""алексей арестович"", ""арестович алексей"", ""арестович интервью"", ""арестович последнее"", ""арестович шелест"", ""женева переговоры"", ""миндич"", ""новости сегодня"", ""новости украины"", ""новости украины сегодня"", ""переговоры"", ""переговоры в женеве"", ""путин"", ""шелест александр"", ""шелест александр последнее"", ""шелест олександр""]","[""алексейарестович"", ""армия"", ""банкова"", ""войнаукраина"", ""всу"", ""вукраине"", ""гончаренко"", ""дональдтрамп"", ""запад"", ""киев"", ""набу"", ""оборонка"", ""олекс"", ""россиявойна"", ""россияукраина"", ""саммит"", ""сша"", ""тцк"", ""укра"", ""умеров"", ""шелестакценты"", ""энергетика""]"
ypytLJTl1DI,Жуткая боль! Отец из Дагестана 10-й год требует расследования убийства сыновей,"Отец убитых силовиками в 2016 году в Дагестане братьев-пастухов Наби и Гасангусейна Гасангусейновых, Муртазали Гасангусейнов, вышел на одиночный пикет у здания управления Следственного комитета России по региону в Махачкале. Он потребовал предоставить информацию о ходе расследования уголовного дела, открытого после гибели его сыновей.",Лига Свободных Наций,"[""лига свободных наций"", ""деколонизация"", ""сво"", ""война"", ""путин"", ""муртазали гасангусейнов"", ""дагестан"", ""бастрыкин"", ""независимость республик"", ""россия"", ""коренные народы"", ""независимость"", ""новости"", ""политика"", ""свободные нации"", ""альтернатива россии"", ""общество"", ""новости россии"", ""распад россии""]",787858,5722.943860676394,1,54,2025-11-20T13:21:05Z,25,0,News & Politics,[],[],"[""альтернатива россии"", ""бастрыкин"", ""война"", ""дагестан"", ""деколонизация"", ""коренные народы"", ""лига свободных наций"", ""муртазали гасангусейнов"", ""независимость"", ""независимость республик"", ""новости"", ""новости россии"", ""общество"", ""политика"", ""путин"", ""распад россии"", ""россия"", ""сво"", ""свободные нации""]",[]
rC1fqth0kfM,‼️ПУТИН ПОДАРИЛ КВАРТИРУ‼️ ТЕЛОХРАНИТЕЛЮ 🤯,"Уведомление об авторских правах: Данный контент используется в соответствии с положениями о «добросовестном использовании» (fair use), изложенными в Разделе 107 Закона об авторском праве 1976 года. Это позволяет использование в целях критики, комментариев, новостных отчетов, образовательных материалов, академических исследований и научной деятельности. Если вы считаете, что любое видео* на этом канале нарушает ваши авторские права, свяжитесь с нами по электронной почте: pskpushkraj@gmail.com. Мы ответим в течение 24 часов. Видео будет либо удалено с канала, либо правильно атрибутировано в зависимости от вашего запроса. Если вы являетесь правообладателем и обнаружили несанкционированное использование вашего контента, либо по другим причинам хотите запросить удаление, свяжитесь с нами по указанному выше адресу электронной почты. *История ролика является художественным вымыслом. Copyright Notice: This content is used under the ‘fair use’ provision as outlined in Section 107 of the Copyright Act of 1976, which allows for use in contexts such as criticism, commentary, news reporting, education, academic research, and scholarship. If you believe that any video on this channel infringes upon your copyright, please contact us at pskpushkraj@gmail.com. We will respond within 24 hours. The video will either be removed from the channel or properly credited, depending on your preference. If you are the copyright holder and have identified that your content is being used without authorization, or if there are other reasons you wish to request content removal, reach out to us at our designated email: pskpushkraj@gmail.com.",De Facto,[],880390,4774.316017197195,1,33,2025-11-18T14:37:00Z,25,0,News & Politics,[],[],[],[]
