video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
B4OgEUj_zIo,Когда победа уходит из-за малейшей ошибки😳,,FilmBytes,[],3768996,51233.56870778089,1,17,2025-11-17T05:56:49Z,17,0,Sports,[],[],[],[]
TyyyO-CrGSk,СНАЧАЛА ВСЕ ОРАЛИ 🤬 про подсуживание… ПОКА НЕ УВИДЕЛИ 👀 судейские карточки 📝 #shorts,"#shorts #бой #мма #нокаут #mma

Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.
(Уведомление об авторских правах: В соответствии с разделом 107 Закона об авторском праве от 1976 года, этот материал используется в соответствии с положениями о ""добросовестном использовании"" для таких видов деятельности, как критика, комментарии, новостные репортажи, преподавание, стипендии и исследования)
Если вы считаете, что видео нарушает ваши авторские права: по вопросам удаления и авторских прав - ufc2269393@mail.ru",BalcevMMA_BOXING,"[""мма"", ""бой"", ""ufc"", ""mma""]",6367848,38767.01971637828,1,58,2025-11-13T11:15:09Z,17,0,Sports,"[""мма"", ""бой"", ""shorts"", ""нокаут"", ""mma""]","[""mma"", ""бой"", ""мма""]","[""ufc""]","[""shorts"", ""нокаут""]"
PlXmFITmL0c,Лучшая мотивация,,ПРЕМИЯ ДАРВИНА,[],3914402,27278.015413382585,1,42,2025-11-14T08:00:42Z,17,0,Sports,[],[],[],[]
1WyDBXnUw_w,Парнишка уснул во время хоккейного матча (перевод Такер Карлсон),,Такер Покажет,[],2167481,17985.657158408874,1,45,2025-11-15T07:00:01Z,17,0,Sports,[],[],[],[]
LyFMbY-c_Lc,I Raced Noah Lyles,,MrBeast,[],58599404,435645.60646437027,1,32,2025-11-14T17:00:01Z,17,0,Sports,[],[],[],[]
55QEjWZX39U,Читерство в НБА #амитеш #баскетбол #спорт,,Amitesh,[],3308033,20728.54281074932,1,33,2025-11-13T15:55:25Z,17,0,Sports,"[""баскетбол"", ""спорт"", ""амитеш""]",[],[],"[""амитеш"", ""баскетбол"", ""спорт""]"
cMyBTb1BqUM,💥Хабиб привел Махачева к НОКАУТУ!,,UFC Eurasia,[],2295807,17197.27460355517,1,26,2025-11-14T18:00:49Z,17,0,Sports,[],[],[],[]
8lBdQly4bnw,Футбольные болельщики раздали стиля вместе с МАКSИМ (перевод Кэндис Оуэнс),,Конфетка Оусен,[],1669017,14356.418662364138,1,35,2025-11-15T11:15:22Z,17,0,Sports,[],[],[],[]
42lb8GjbpVM,"Рука сорвалась с перекладины, но он даже не дрогнул. Эпке Зондерланд",,Легенды Спорта,[],1583075,35985.13475956143,1,35,2025-11-18T11:31:10Z,17,0,Sports,[],[],[],[]
hV3j2FBbyhw,Легендарный читинг в гонках #automobile,"В 70-х NASCAR взвешивала машины только перед стартом. Команда DiGard Racing нашла лазейку: они засыпали свинцовую дробь прямо в раму Chevrolet Monte Carlo, проходили минимальный вес, а во время гонки сбрасывали десятки килограммов через скрытый механизм. Лёгкая машина — быстрее разгон, лучше управление и меньше износ шин. Трюк работал больше года, пока дробь случайно не высыпалась прямо на пит-лейне в прямом эфире. После этого NASCAR навсегда изменила правила.",Авто REX,"[""автомобили"", ""автошортс"", ""автоспорт"", ""гоночныеистории"", ""автолегенды"", ""автоновости"", ""гоночныетрюки"", ""гонки"", ""racing"", ""autoracing"", ""shorttrackracing"", ""chevroletmontecarlo"", ""автоканал"", ""автотема"", ""автомобильныелегенды"", ""маслкар"", ""самый мощный маслкар"", ""тюнинг"", ""nascar"", ""nascarhistory"", ""cheating"", ""лучший спорткар"", ""самый быстрый автомобиль"", ""легенда автоспорта""]",721729,18502.590897267582,1,48,2025-11-18T16:30:18Z,17,0,Sports,"[""automobile""]",[],"[""autoracing"", ""cheating"", ""chevroletmontecarlo"", ""nascar"", ""nascarhistory"", ""racing"", ""shorttrackracing"", ""автоканал"", ""автолегенды"", ""автомобили"", ""автомобильныелегенды"", ""автоновости"", ""автоспорт"", ""автотема"", ""автошортс"", ""гонки"", ""гоночныеистории"", ""гоночныетрюки"", ""легенда автоспорта"", ""лучший спорткар"", ""маслкар"", ""самый быстрый автомобиль"", ""самый мощный маслкар"", ""тюнинг""]","[""automobile""]"
