video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
n2-LG-rUyCE,Типичный вечер всех родителей!,,filmsserials,[],4400201,30658.782996397917,1,60,2025-11-07T13:07:00Z,23,0,Comedy,[],[],[],[]
yZIRAW1TtI4,ЗАСМЕЯЛСЯ-ПОДПИСАЛСЯ Ч.003😂😅🤣,"Согласно разделу 107 Закона об авторском праве США от 1976 года, материалы на этом канале могут использоваться в образовательных, аналитических, информационных и исследовательских целях, подпадая под категорию добросовестного использования.

Если вы считаете, что какое-либо видео нарушает ваши авторские права, свяжитесь с нами по адресу: dojdem8@gmail.com.",Turbo Shorts | Лучшие видео каждый день ,[],1533979,22370.797356988987,1,11,2025-11-10T16:04:04Z,23,0,Comedy,[],[],[],[]
enE_vbpHNs0,Доверил друзьям ответственную работу и сильно пожалел об этом 😂 #фильмы#фильм#кино#сериал,,Great Scene,[],1627230,64305.98141033003,1,60,2025-11-12T11:20:02Z,23,0,Comedy,"[""кино"", ""фильмы"", ""сериал"", ""фильм""]",[],[],"[""кино"", ""сериал"", ""фильм"", ""фильмы""]"
kMNVcVKSRTg,Люди с плохим зрением такие 🍄😜🤙🏻 #натальнаякарта #лапенко #иванченко #журавлев #mediumquality,#натальнаякарта,easycom,"[""женский форум"", ""женский юмор"", ""стендап на тнт"", ""стендап"", ""юмор"", ""женшины"", ""форум"", ""борисова"", ""наталья борисова"", ""варя щербакова"", ""щербакова"", ""саша муратова"", ""муратова"", ""оля парфенюк"", ""смешно"", ""смешная ситуация"", ""ситуация"", ""треш"", ""кринж"", ""в шоке"", ""парфенюк"", ""шок контент"", ""девочки шутят"", ""комедия"", ""комедийное шоу"", ""комедийно-импровизационное шоу"", ""подруги"", ""подружки"", ""подружки хохотушки"", ""хохотушки"", ""смешные"", ""варвара щербакова""]",1119699,16027.362917677838,1,11,2025-11-10T14:46:36Z,23,0,Comedy,"[""журавлев"", ""натальнаякарта"", ""иванченко"", ""mediumquality"", ""лапенко""]",[],"[""борисова"", ""в шоке"", ""варвара щербакова"", ""варя щербакова"", ""девочки шутят"", ""женский форум"", ""женский юмор"", ""женшины"", ""комедийно-импровизационное шоу"", ""комедийное шоу"", ""комедия"", ""кринж"", ""муратова"", ""наталья борисова"", ""оля парфенюк"", ""парфенюк"", ""подруги"", ""подружки"", ""подружки хохотушки"", ""саша муратова"", ""ситуация"", ""смешная ситуация"", ""смешно"", ""смешные"", ""стендап"", ""стендап на тнт"", ""треш"", ""форум"", ""хохотушки"", ""шок контент"", ""щербакова"", ""юмор""]","[""mediumquality"", ""журавлев"", ""иванченко"", ""лапенко"", ""натальнаякарта""]"
gGGzxSaZYlg,ЗАСМЕЯЛСЯ - ПОДПИШИСЬ! 🤣 ч.50,"React: @КоммeнтШоу

Все видео сделаны и отредактированы лично мной, но я не претендую на авторство материала, из которого они изготовлены.

Если у вас есть вопросы по авторским правам на видео, пожалуйста, свяжитесь со мной в Telegram @mark_yout до предпринятия каких-либо действий и я отвечу Вам в течение 2 часов. 
Видео будет удалено с канала или я Вас отмечу (как Вы посчитаете нужным).

If you have any questions regarding the copyrights on the videos, please contact me at Telegram @mark_yout before taking any action.

Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.",Turbo Shorts | ЗАСМЕЯЛСЯ - ПОДПИСАЛСЯ,[],1065574,21408.63232078269,1,16,2025-11-11T10:51:55Z,23,0,Comedy,[],[],[],[]
-UX0tVZjUXM,"Мы были уверены, что этого американца уже ничто не удивит… 😂","Американец Дэни и Катя из Skyeng обсуждают самые нелюбимые слова на английском и русском 😅

Почему русским тяжело произносить through и world, а американцам высококвалифицированный и Чкаловская?

Сегодня Дэни пытается отгадать зашифрованные слова, придуманные сценаристом Skyeng 😂

Подпишись на канал Skyeng, чтобы не пропустить новые ролики с иностранцами, которые учат русский и разбираются в языковых ловушках!

Полную версию шоу смотри на канале Skyeng 🎬

👇 Поддержи лайком и напиши слово, которое ты не можешь выговорить!

#Skyeng #английскийдлявсех #иностранцыговорят",Skyeng – онлайн-школа иностранных языков,"[""skyeng"", ""скайенг"", ""скаенг"", ""английский самостоятельно"", ""английский видео уроки"", ""английский для начинающих""]",1382501,18964.264567337043,1,55,2025-11-10T11:44:17Z,23,0,Comedy,"[""иностранцыговорят"", ""skyeng"", ""английскийдлявсех""]","[""skyeng""]","[""английский видео уроки"", ""английский для начинающих"", ""английский самостоятельно"", ""скаенг"", ""скайенг""]","[""английскийдлявсех"", ""иностранцыговорят""]"
BRYNPhx4nN4,Жена сказала — не лезь! Но он не послушал… и зря 😂💥,"Жена крикнула: «Не лезь туда!» — но он был уверен, что всё под контролем 😂 Пошёл чинить старый туалет… и через секунду случилось то, чего все ждали 💥 Реальные кадры самоуверенности и эпичного фейла, от которых невозможно не смеяться!",Станислав Антонов,[],4098397,19458.722499161453,1,12,2025-11-04T18:01:06Z,23,0,Comedy,[],[],[],[]
x94Icv5z6bQ,"Вот так это работает, когда вы задаёте свои правила в чужой игре",,Артем Сенаторов Shorts,[],840227,34808.75986994108,0,70,2025-11-12T12:30:00Z,23,0,Comedy,[],[],[],[]
RYgLRh5xoiM,Черти не боятся крестов😁 #ВолшебныйУчасток2,"Сериал: «Волшебный участок» 2023
Сезон 2 | Серия 1
Рейтинг на Оkko: 8.9
Жанр: Комедия, Фэнтези, Боевик

Описание:
Лёха — бывший полицейский. В разгар запоя он узнает о смертельной болезни своей сестры Кати. Она не хочет, чтобы после смерти ее дочку отдали в детский дом, и просит Лёху взяться за голову, чтобы он стал опекуном восьмилетней девочки. Лёха делает всё, чтобы помочь сестре: поднимает старые связи и устраивается на работу в полицейский участок. Участок оказывается непростым. Преступники, которых должен ловить Лёха — сказочные персонажи: Змей Горыныч, Баба Яга и прочая нечисть. И если проблем с поимкой злодеев у бывшего снайпера не возникает, то попытки стать хорошим опекуном становятся для Лёхи настоящим испытанием.",kinoluv,[],1657070,25254.314705340414,1,30,2025-11-10T19:01:23Z,23,0,Comedy,"[""волшебныйучасток2""]",[],[],"[""волшебныйучасток2""]"
g47hB-9EVxo,Попугай сдал меня полиции! 😂🦜,"Попугай сдал меня полиции! 😂🦜
Стоим на светофоре — всё спокойно.",Жизнь в кадре,"[""попугай"", ""юмор"", ""полиция"", ""смешное видео"", ""животные"", ""короткое видео"", ""приколы"", ""viral"", ""funny"", ""parrot"", ""talking parrot"", ""police"", ""russian police"", ""bird"", ""animal"", ""fun"", ""joke"", ""pet"", ""driver"", ""traffic light"", ""car scene"", ""comedy"", ""shorts"", ""viral video"", ""hilarious"", ""laughter"", ""meme"", ""funny animals"", ""animal humor"", ""talking bird"", ""viral moment"", ""street scene"", ""russian humor"", ""funny story"", ""лучшие приколы""]",9414310,34562.224992946045,1,11,2025-11-02T04:15:04Z,23,0,Comedy,[],[],"[""animal"", ""animal humor"", ""bird"", ""car scene"", ""comedy"", ""driver"", ""fun"", ""funny"", ""funny animals"", ""funny story"", ""hilarious"", ""joke"", ""laughter"", ""meme"", ""parrot"", ""pet"", ""police"", ""russian humor"", ""russian police"", ""shorts"", ""street scene"", ""talking bird"", ""talking parrot"", ""traffic light"", ""viral"", ""viral moment"", ""viral video"", ""животные"", ""короткое видео"", ""лучшие приколы"", ""полиция"", ""попугай"", ""приколы"", ""смешное видео"", ""юмор""]",[]
