video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
_a1kJgE-64Q,Экономит как может #юмор #кино #shorts #фильмы,,The Series Hub,[],5429521,37001.26399953251,1,20,2025-11-19T10:43:43Z,24,0,Entertainment,"[""фильмы"", ""кино"", ""shorts"", ""юмор""]",[],[],"[""shorts"", ""кино"", ""фильмы"", ""юмор""]"
sl57iX3jcNo,Эпичная концовка. Богатый только рад заплатить штраф? #shorts #опрос #юмор,,Loyalty,[],6787576,46473.03383073682,1,20,2025-11-19T11:24:48Z,24,0,Entertainment,"[""shorts"", ""юмор"", ""опрос""]",[],[],"[""shorts"", ""опрос"", ""юмор""]"
FELwU3mvgT8,1000 IQ мув,,ПРЕМИЯ ДАРВИНА,[],3427267,49340.47301193594,1,46,2025-11-22T16:00:21Z,24,0,Entertainment,[],[],[],[]
kJSi-YTqmFI,Я Повторил Шаолинский Приём !🤯 #рекомендации,,Koshyl_Live,[],9320201,55964.70247256984,1,30,2025-11-18T14:55:49Z,24,0,Entertainment,"[""рекомендации""]",[],[],"[""рекомендации""]"
PFRdLK-JLfQ,😴😄Когда тебя будят ВСЕ — и ничего. Но стоит зайти отцу и ты уже на ногах. #shorts #прикол #юмор,,TOKPARTY,[],4875824,51140.13848266845,1,25,2025-11-21T14:07:30Z,24,0,Entertainment,"[""shorts"", ""юмор"", ""прикол""]",[],[],"[""shorts"", ""прикол"", ""юмор""]"
_V-ZrOCcAKg,Закрытие любимой пивнушки...😂#юмор#приколы#шоу#shorts,"юмор
приколы
шоу
shorts",VRODE SHORTS,[],2781956,27884.339003879217,1,87,2025-11-21T09:41:59Z,24,0,Entertainment,"[""шоу"", ""приколы"", ""shorts"", ""юмор""]",[],[],"[""shorts"", ""приколы"", ""шоу"", ""юмор""]"
6RqV3t8TUJI,🤣Почему китайские слова могут смутить не в китайском ресторане | Зубарев #shorts,"🤣Почему китайские слова могут смутить не в китайском ресторане | Зубарев #shorts 

Все показанное на этом видео это Постановка. Не воспринимайте всерьез сказанное автором этих видео. Это просто такой Юмор и никто никого не хотел оскорбить или обидеть. Автор этих видео в реальной жизни нормальный человек с серьезной работой, который имеет право на свободу слова и выбора как и все люди на Земле. Он никого не хотел обидеть или оскорбить (просто так шутит). Он не в коем случае не посягал и не посягает не на чью свободу выбора. Никто в этих видео НЕ пострадал (не физически не морально).

👇Мои Социальные сети👇:
📱Социальные сети:
                    ✅  https://zubarefff.com

📲Сотрудничество и заказ рекламы🤑: 
                    ✅  e-mail - ad@zubarefff.com

🏪Мой Мерч (Мой Магазин):
👉Здесь выбираем что хотим: https://t.me/zubarefffshop
👉Здесь Договариваемся по поводу оплаты и Куда доставлять:   https://t.me/Shindt


😇Мои Плей листы (Тонкого юмора): 🔞

😎🤦🏼‍♂️Тонкий Юмор:  https://bit.ly/3kXCYJS
🐱🤣 Мой Кот по имени Гараж: https://bit.ly/3SXWupB
🍟🥰😍Роспакоука (тонкий Обзор еды):  https://bit.ly/3kUDjNM
🚴Роспакоука (Обзор Техники): https://bit.ly/3KZWUqa
😱😯",Зубарев,"[""приколы"", ""шутки"", ""анекдоты"", ""приколы от зубарев"", ""зубареф"", ""распаковка зубарев"", ""прикол"", ""viral videos"", ""смешные приколы"", ""видео приколы"", ""zubarefff"", ""лучшие приколы"", ""подборка приколов"", ""мемы"", ""смешные видео"", ""канал зубарев"", ""youtube shorts"", ""короткие видео"", ""вертикальное видео"", ""короткие видео ютуб"", ""юмор зубарев"", ""рекомендации"", ""приколы зубарев"", ""stand up"", ""stand up comedy"", ""комедия"", ""смех"", ""ржака до слез"", ""зубарев"", ""жиза"", ""почему китайские слова могут смутить не в китайском ресторане""]",3041127,29319.15804072907,1,30,2025-11-21T05:44:33Z,24,0,Entertainment,"[""shorts""]",[],"[""stand up"", ""stand up comedy"", ""viral videos"", ""youtube shorts"", ""zubarefff"", ""анекдоты"", ""вертикальное видео"", ""видео приколы"", ""жиза"", ""зубарев"", ""зубареф"", ""канал зубарев"", ""комедия"", ""короткие видео"", ""короткие видео ютуб"", ""лучшие приколы"", ""мемы"", ""подборка приколов"", ""почему китайские слова могут смутить не в китайском ресторане"", ""прикол"", ""приколы"", ""приколы зубарев"", ""приколы от зубарев"", ""распаковка зубарев"", ""рекомендации"", ""ржака до слез"", ""смех"", ""смешные видео"", ""смешные приколы"", ""шутки"", ""юмор зубарев""]","[""shorts""]"
sczr9KA8Rnw,Школьные будни 😂 #школа #друзья,"Школьные будни – это особый мир, сотканный из расписаний, звонков, учебников, дружеского смеха и первой серьезной ответственности. Для миллионов детей и подростков по всему миру это не просто место учебы, а целая эпоха, формирующая их личности.

Как начинается день:
Дни начинаются под звон будильника, нередко ненавистный, но неизбежный. Быстрые сборы, запах завтрака, спешка, а затем дорога в школу – пешком, на автобусе, с родителями. На подходе к школе уже слышен гул голосов, видно, как собираются одноклассники, обмениваясь первыми новостями и шутками дня.

Учебный процесс:
Сама школа – это череда уроков, каждый из которых – погружение в свой мир: от математических формул до литературных анализов, от законов физики до исторических битв. Есть любимые предметы, где время летит незаметно, и те, что требуют упорства и терпения. Учителя – это не только источники знаний, но и наставники, а иногда и первые критики, которые учат справляться с трудностями.

Перемены – ""островки свободы"":
Между уроками – долгожданные перемены. Это время для того, чтобы выдохнуть, перекусить, пробежаться по коридорам, обменяться новостями с друзьями, спланировать что-то вне школы или просто помечтать, глядя в окно. Шум столовой во время обеда – отдельная симфония школьной жизни, полная смеха, разговоров и стука вилок.

После уроков:
После последнего звонка день не всегда заканчивается. Многих ждут дополнительные занятия, кружки, спортивные секции. А дома – домашнее задание, которое иногда кажется бесконечным, но является важной частью закрепления знаний.

Эмоции и впечатления:
Школьные будни – это микс эмоций: от радости первых открытий и успехов до фрустрации от непонятной темы или несправедливой, по мнению ученика, оценки. Это место, где завязываются крепкие дружеские связи, происходят первые влюбленности и разочарования. Это время, когда формируется характер, учатся взаимодействовать с разными людьми, принимать решения и нести за них ответственность.

В целом, школьные будни – это структурированная рутина, полная непредсказуемых моментов, маленьких побед и поражений, которые, шаг за шагом, строят фундамент для будущего каждого человека. Они учат не только читать и писать, но и жить, общаться, мечтать и идти к своим целям.",Эпичные кружки,[],1581876,50293.38321177645,1,24,2025-11-24T06:00:52Z,24,0,Entertainment,"[""друзья"", ""школа""]",[],[],"[""друзья"", ""школа""]"
HmLU01W4cLQ,Они не ожидали кто приедет за ним... #shorts,,Гохисыч,[],1803357,34246.072299090396,1,17,2025-11-23T08:48:31Z,24,0,Entertainment,"[""shorts""]",[],[],"[""shorts""]"
5y52Hc69fKA,"Испугалась новорожденной дочери , сериал «Акушер» новый сезон.",,Тетя Даша,[],6883445,40558.93678733634,1,38,2025-11-18T11:45:10Z,24,0,Entertainment,[],[],[],[]
