video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
nZeAlzhejfM,"😱 Майнкрафт, но Мы Спасаем ПЛАНЕТУ Без Кислорода • [Полное Прохождение] + Фиксплей","Майнкрафт, но Мы Спасаем ПЛАНЕТУ Без Кислорода • [Полное Прохождение] + Фиксплей

Мой мерч: https://mirohodec.ru/
Мой магазин: https://lololoshkashop.net/goods/minecraft-sajt
Мой ВК: https://vk.com/mrlololoshka
Твой арт на превьюшку скидывать сюда: https://vk.com/album-39408465_269702875?rev=1
Инстаграм: https://www.instagram.com/lololoshkause",MrLololoshka (Роман Фильченков),"[""лололошка"", ""lololoshka"", ""mrlololoshka"", ""летсплей"", ""сборка"", ""скачать"", ""магия"", ""моды"", ""майнкрафт"", ""minecraft""]",658570,28031.255961975447,0,2503,2025-11-19T08:01:05Z,20,0,Gaming,[],[],"[""lololoshka"", ""minecraft"", ""mrlololoshka"", ""летсплей"", ""лололошка"", ""магия"", ""майнкрафт"", ""моды"", ""сборка"", ""скачать""]",[]
T2wlhc48OYY,😱Я ПОЛУЧИЛ 0.1% ЛОС БУРРИТОС со всеми МУТАЦИЯМИ из Нового ЛОС ТАКО ЛАКИ БЛОКА в Steal a Brainrot!,"😱Я ПОЛУЧИЛ 0.1% ЛОС БУРРИТОС со всеми МУТАЦИЯМИ из Нового ЛОС ТАКО ЛАКИ БЛОКА в Steal a Brainrot!

Меня можешь найти здесь:
💬ВК: https://vk.com/fixeye
👉ТГ: https://t.me/fixeeye
✅МОЙ МЕРЧ - https://fixeye.shop/

В этом роблокс видео играем в игру Укради брейнрот steal a brainrot в роблокс!",FixEye - Роблокс,"[""фиксай"", ""fixeye"", ""roblox"", ""роблокс"", ""steal a brainrot"", ""steal a brainrot прохождение"", ""секреты steal a brainrot"", ""лос бурритос"", ""лос тако лаки блоки"", ""100 лос тако лаки блоков"", ""los taco lucky blocks"", ""новые лос лаки блоки"", ""los burritos"", ""выпал los burritos""]",555870,22686.289516308578,0,1284,2025-11-19T07:00:35Z,20,0,Gaming,[],[],"[""100 лос тако лаки блоков"", ""fixeye"", ""los burritos"", ""los taco lucky blocks"", ""roblox"", ""steal a brainrot"", ""steal a brainrot прохождение"", ""выпал los burritos"", ""лос бурритос"", ""лос тако лаки блоки"", ""новые лос лаки блоки"", ""роблокс"", ""секреты steal a brainrot"", ""фиксай""]",[]
0I3yt-Au-dQ,ВЕРНУЛ РУБРИКУ 5 СПОСОБОВ РАЗОЗЛИТЬ ДРУЗЕЙ ДВА ГОДА НАЗАД! [День Ностальгии],"Вернул рубрику 5 СПОСОБОВ два года назад! День ностальгии!

► Мой Телеграм: https://t.me/edisonfamilia
★ Мой магазин ОДЕЖДЫ: https://edisonfamily.vsemaykishop.ru/
► Мой Твич: https://www.twitch.tv/edison

● Мой Инстаграм: https://www.instagram.com/edisonperets/
● Я ВКонтакте: http://vk.com/eduard_perets
● Группа ВКонтакте: http://vk.com/edfungroup
★ Мой второй канал Эдисон Перец: https://www.youtube.com/c/eduardperets
▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰
► Реклама и сотрудничество: edison@wildjam.ru",EdisonPts,"[""эдисон"", ""едісон"", ""edisonpts"", ""эдисон перец"", ""едисон"", ""эд"", ""майнкрафт"", ""minecraft""]",108744,11590.131973667578,0,1514,2025-11-19T22:07:47Z,20,0,Gaming,[],[],"[""edisonpts"", ""minecraft"", ""едисон"", ""едісон"", ""майнкрафт"", ""эд"", ""эдисон"", ""эдисон перец""]",[]
PNhFVW8qlX8,😱ОТКРЫЛ 1000 ЛОС ТАКО ЛАКИ БЛОКОВ И ВЫБИЛ ВСЕХ БРЕЙНРОТОВ за $1 до $10 000 в Steal a Brainrot!,"😱ОТКРЫЛ 1000 ЛОС ТАКО ЛАКИ БЛОКОВ И ВЫБИЛ... всех брейнротов за $1 до $10 000 в Steal a Brainrot!

@RobloxMashaa 
@BigModeBlox 

😱ТОЛЬКО УДОЧКА! Кто поймает БОЛЬШЕ СЕКРЕТОК за $1 до $10 000 — Ерокс или Маша в Steal a Brainrot!

Сегодня мы увидим аккаунт за $1… и дойдём до аккаунта за $10 000.
Но это ещё не всё — между ними будут $10, $100, $1 000 и $2 500.
И с каждым шагом аккаунты будут всё безумнее и безумнее

Мы будем заходить на обычные аккаунты… и на ЧИТЕРСКИЕ, где вообще непонятно, что происходит

Чтобы открыть следующий аккаунт, нам придётся выполнять сложные, а иногда сумасшедшие — задания

Смотри видео до конца — обещаю, вы увидите нечто безумное в этом видео!
поставь лайк и подпишись на канал с колокольчиком — иначе мы с тобой никогда больше не увидимся",EroxBlox,[],374037,15699.555960170974,0,1338,2025-11-19T07:41:15Z,20,0,Gaming,[],[],[],[]
aAeiLrPXJtw,😨 МЫ ЗАСТРЯЛИ В ЛУННОМ БУНКЕРЕ на 99 НОЧЕЙ! МАЙНКРАФТ,"Подпишись или Тебе НЕ ПОВЕЗЁТ!
Мой Телеграм: https://t.me/vladus009

В этом видео я покажу вам НАШ ДОМ УТОНУЛ!😱 ВЫЖИВАНИЕ В ПОДВОДНОМ МИРЕ В МАЙНКРАФТ! ВЛАДУС и Лёня в Minecraft и Roblox

✉ РЕКЛАМА на Канале: vladus.business@gmail.com",ВЛАДУС,"[""владус"", ""vladus""]",167353,9898.985748153425,0,1499,2025-11-19T14:36:22Z,20,0,Gaming,[],[],"[""vladus"", ""владус""]",[]
2qGYyDhIz5o,ЖИТЕЛЬ ЗАНЯЛ МОЙ ДОМ ПОКА Я БЫЛ В ГОРОДЕ В МАЙНКРАФТ | Компот Minecraft,"►Мои аккаунты:
»Мой сайт- https://compot.fun
»Второй канал- https://www.youtube.com/@PirozoksNichem
»Основной канал- https://www.youtube.com/@Compot
»Я ВКонтакте- https://vk.com/compot
»Я в Инстаграм- https://www.instagram.com/tasty_compot
»Я в ТикТок- https://www.tiktok.com/@roman_tasty_compot
»Дискорд канала- https://discord.gg/Compot
»Стать спонсором- https://www.youtube.com/@Compot/join

►Всем привет! Сегодня житель занял мой дом пока я был в городе в майнкрафт. Как мне открыть самую защищённую дверь и вернуть свою кузницу в minecraft?

#компот #майнкрафт #minecraft #compot #майн #игры #житель #занял #дом #украл #кузница #город #дверь",Компот,"[""компот"", ""майнкрафт"", ""compot"", ""minecraft"", ""компот в майнкрафте"", ""игры"", ""роман компот"", ""майн"", ""житель занял мой дом пока я был в городе в майнкрафт"", ""житель"", ""житель в майнкрафт"", ""занял"", ""занял в майнкрафт"", ""житель занял мой дом"", ""житель украл дом в майнкрафт"", ""украл дом в майнкрафт"", ""дом"", ""дом в майнкрафт"", ""дом компота"", ""деревенская кузница компота в майнкрафт"", ""кузница"", ""кузница в майнкрафт"", ""город"", ""город жителей в майнкрафт"", ""дверь"", ""дверь в майнкрафт"", ""защищённая дверь"", ""как открыть дверь в майнкрафт""]",295219,15131.488278719775,0,715,2025-11-19T12:00:07Z,20,0,Gaming,"[""житель"", ""compot"", ""украл"", ""кузница"", ""майн"", ""дверь"", ""игры"", ""дом"", ""город"", ""занял"", ""компот"", ""майнкрафт"", ""minecraft""]","[""compot"", ""minecraft"", ""город"", ""дверь"", ""дом"", ""житель"", ""занял"", ""игры"", ""компот"", ""кузница"", ""майн"", ""майнкрафт""]","[""город жителей в майнкрафт"", ""дверь в майнкрафт"", ""деревенская кузница компота в майнкрафт"", ""дом в майнкрафт"", ""дом компота"", ""житель в майнкрафт"", ""житель занял мой дом"", ""житель занял мой дом пока я был в городе в майнкрафт"", ""житель украл дом в майнкрафт"", ""занял в майнкрафт"", ""защищённая дверь"", ""как открыть дверь в майнкрафт"", ""компот в майнкрафте"", ""кузница в майнкрафт"", ""роман компот"", ""украл дом в майнкрафт""]","[""украл""]"
WYC1Blsr9e8,ФИНАЛ ► Dispatch #10,"Прохождение Dispatch. Всем приятного просмотра!
Подписывайтесь на сообщество в VK Видео по ссылке ниже и не забывайте включать уведомления, чтобы не пропустить новые видео - https://vk.com/kuplinovplay

Стать спонсором - https://www.youtube.com/user/KuplinovPlay/join

Не забудь подписаться:

► Канал - https://www.youtube.com/user/KuplinovPlay?sub_confirmation=1
► Телеграм - https://t.me/Kuplinov_Telegram
► Я ВКонтакте - http://vk.com/dmitry.kuplinov
► Паблик ВКонтакте - http://vk.com/kuplinovplay
► Записи стримов - https://www.youtube.com/c/Kuplinov

Dispatch прохождение (плейлист):
https://www.youtube.com/playlist?list=PLejGw9J2xE9V8nnZ96pT7lhRrWYP7juE4

Не забудь посмотреть:

► VR-игры - https://www.youtube.com/playlist?list=PLejGw9J2xE9XitlcXeglBKKpReHkR1V1g
► Выносы мозга - https://www.youtube.com/playlist?list=PLejGw9J2xE9Wc11B8k-HX-phPrKaBWTBK
► Инди-хорроры - https://www.youtube.com/playlist?list=PLejGw9J2xE9UdVY6-0LqONzOVysnd9UY2
► Давай глянем - https://www.youtube.com/playlist?list=PLejGw9J2xE9XXdRNaLvR_gkJYm65gadta
► Все прохождения - https://www.youtube.com/user/KuplinovPlay/videos
 
#Dispatch #KuplinovPlay

Ставьте лайки, рассказывайте друзьям и обязательно комментируйте! =)",Kuplinov ► Play,"[""dispatch"", ""dispatch game"", ""dispatch игра"", ""dispatch прохождение"", ""dispatch прохождение на русском"", ""dispatch walkthrough"", ""dispatch let's play"", ""dispatch летс плей"", ""dispatch геймплей"", ""dispatch gameplay"", ""kuplinov play"", ""куплинов плей"", ""куплинов"", ""kuplinov""]",73959,4484.18511817147,0,5083,2025-11-19T15:01:08Z,20,0,Gaming,"[""kuplinovplay"", ""10"", ""dispatch""]","[""dispatch""]","[""dispatch game"", ""dispatch gameplay"", ""dispatch let's play"", ""dispatch walkthrough"", ""dispatch геймплей"", ""dispatch игра"", ""dispatch летс плей"", ""dispatch прохождение"", ""dispatch прохождение на русском"", ""kuplinov"", ""kuplinov play"", ""куплинов"", ""куплинов плей""]","[""10"", ""kuplinovplay""]"
0OiNXyJLk34,ТОТАЛЬНЫЙ ПРОВАЛ Таркова: на что ушло 10 лет разработки и бета-теста?,"✈️ Телеграм - https://t.me/+ddKnlFpOtQ1hMzE0
ВК Плей - https://live.vkplay.ru/gopster
ТВИЧ - https://twitch.tv/gopster_",GOPster Play,"[""gopster"", ""гопстер"", ""tarkov"", ""eft"", ""escape from tarkov""]",202783,9091.157744878388,0,1175,2025-11-19T09:12:24Z,20,0,Gaming,[],[],"[""eft"", ""escape from tarkov"", ""gopster"", ""tarkov"", ""гопстер""]",[]
0MiTJaLvYts,"ЗАСТРОИЛИ ЭКСКАВАТОР! ""КРАСНЫЙ"" ДОМ на ГОРЕ ПРОТИВ 1000 РАКЕТ в РАСТ/RUST","🎁 Скачай Watcher of Realms и начни свою историю Дракулы!🩸: https://bit.ly/WakaWOR
🧛‍Прими приглашение Дракулы: https://bit.ly/worxdracula-collabevent
💎 Забери бонус +5% при пополнении: https://donatov.net/?Waka

Сегодня вам предстоит увидеть тот самый нашумевший ролик в коммьюнити раста, тот самый ролик с ОГРОМНЫМ КРАСНЫМ ДОМОМ НА ГОРЕ и ЗАСТРОЙКОЙ ЭКСКАВАТОРА с РАКЕТНОЙ ШАХТОЙ и РЕЙДОМ МИРОВОГО УРОВНЯ 2vs50!

ТГ со всеми новостями: (https://t.me/basewaka)

Rust или Раст- это игра про выживание в открытом мире. 
В Rust игроки оказываются посреди огромной, случайно генерирующейся карты, и начинают бороться за свое выживание.

Добавляю всех в VK: https://vk.com/wakaaaaaa

По вопросам рекламы и сотрудничества:
✉️ mail: waka@etc.moscow
▶️  tg: https://t.me/etc_adv

Выживание в раст
Раст/Rust
#раст #rust #выживание",WAKA,"[""rust"", ""раст"", ""кгые"", ""hfcn"", ""раст рейд"", ""rust raid"", ""кланы"", ""рейд"", ""раст rust"", ""rust выживание"", ""выживание в rust"", ""выживание"", ""rust рейд"", ""видео по rust"", ""раст выживание"", ""антирейд"", ""rust антирейд"", ""rust начало"", ""rust pvp"", ""rust survival"", ""много ресурсов"", ""раст фильм"", ""rust gameplay"", ""вака"", ""waka"", ""waka rust"", ""кланы раст"", ""порох раст"", ""антирейд раст"", ""ловушка"", ""лучшая ловушка раст"", ""survival"", ""dayz"", ""огромный клан"", ""1000 ракет"", ""антирейд дом в раст"", ""застроили экскаватор"", ""красный дом"", ""рейд 1000 ракет"", ""клан китайцев""]",483858,12827.258877054315,0,11558,2025-11-18T17:47:28Z,20,0,Gaming,"[""выживание"", ""rust"", ""раст""]","[""rust"", ""выживание"", ""раст""]","[""1000 ракет"", ""dayz"", ""hfcn"", ""rust gameplay"", ""rust pvp"", ""rust raid"", ""rust survival"", ""rust антирейд"", ""rust выживание"", ""rust начало"", ""rust рейд"", ""survival"", ""waka"", ""waka rust"", ""антирейд"", ""антирейд дом в раст"", ""антирейд раст"", ""вака"", ""видео по rust"", ""выживание в rust"", ""застроили экскаватор"", ""кгые"", ""клан китайцев"", ""кланы"", ""кланы раст"", ""красный дом"", ""ловушка"", ""лучшая ловушка раст"", ""много ресурсов"", ""огромный клан"", ""порох раст"", ""раст rust"", ""раст выживание"", ""раст рейд"", ""раст фильм"", ""рейд"", ""рейд 1000 ракет""]",[]
6-gA_rcVh_0,КАК НЕЙРОСЕТИ УБИВАЮТ ИГРЫ,"Black FridAI в Skillbox! Регистрируйтесь на бесплатный мини-курс с практикой по Python — https://l.skbx.pro/I1G6LQ?erid=2W5zFJbfPhi

--------

Arc Raiders попала в скандал: разработчиков упрекают в том, что они создавали озвучку в игре с помощью нейросетей — да и они и сами этого не отрицают: уже делали так в The FInals, и не видят ничего криминального в том, чтобы продолжать в том же духе. Сразу после в похожий скандал попала Call of Duty: Black Ops 7. Но с каждым месяцем количество таких ситуаций растёт — о проблеме говорят и актёры озвучки Baldur's Gate, Grand Theft Auto, The  Witcher, и создатели Kingdom Come Deliverance, Nier Automata, God of War. Но так ли на самом деле опасен AI, и, самое главное — а чем люди лучше?
--------

Полный треклист видео:
https://t.me/flynn101/

Много дополнительного контента:
• https://boosty.to/dmitryburdukov
• https://www.patreon.com/c/DmitryBurdukov

-------

Сотрудничество/реклама — dbur@dogematic.team

00:00 — ИИ-ЗВЕЗДА;
04:31 — НЕЙРООЗВУЧКА;
09:26 — С АКТЁРАМИ ДОГОВОРИЛИСЬ... ИЛИ НЕТ;
14:39 — ОЗВУЧКА ЭТО НАЧАЛО;
22:40 — AI ЭТО ВСЕГО ЛИШЬ ИНСТРУМЕНТ;
26:34 — AI ПОЖИРАЕТ СЕБЯ;
28:57 — А ЧЕМ ЛЮДИ ЛУЧШЕ;
31:54 — ЛЮДИ ХУЖЕ;",Дмитрий Бурдуков,"[""нейрослоп"", ""нейросеть"", ""нейрослоп убивает игры"", ""нейросеть убивает игры"", ""бурдуков"", ""arc raiders"", ""call of duty black ops 7"", ""black ops 7"", ""black ops ai"", ""ии"", ""ai"", ""arc raiders ai""]",96071,5485.429089503911,0,2209,2025-11-19T13:59:54Z,20,0,Gaming,[],[],"[""ai"", ""arc raiders"", ""arc raiders ai"", ""black ops 7"", ""black ops ai"", ""call of duty black ops 7"", ""бурдуков"", ""ии"", ""нейросеть"", ""нейросеть убивает игры"", ""нейрослоп"", ""нейрослоп убивает игры""]",[]
