video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
-5zcVygwxAw,Как фермер случайно создал шерстяной бизнес на миллион 🐏,"Это видео рассказывает о реальном случае в нейтрально-документальном и юмористическом стиле. В сюжете нет цели высмеять или задеть представителей каких-либо групп. Мы уважаем каждого человека вне зависимости от ориентации, идентичности или взглядов. Юмор направлен исключительно на подчеркивание неожиданного успеха бизнеса, а не на людей.",i11ushenka,[],2427313,37831.661758099566,1,41,2025-11-17T15:21:03Z,15,0,Pets & Animals,[],[],[],[]
8jxwV2PFPk8,Большая кошка нашла место для сна,"новости, новости сегодня, новости дня, главные новости сегодня, главные новости, свежие новости, сегодняшнего дня, события дня, короче новости, странные новости, новости мира, мировые новости, ильюша новости, новостничок",Новостной Гусь,[],2248612,34858.26902557624,1,22,2025-11-17T15:00:16Z,15,0,Pets & Animals,[],[],[],[]
KHg741fZFdc,Саня устал жить без еды 🥲,,СrocСhronicles: Крокодилы,[],1455643,21851.379918369825,1,20,2025-11-17T12:53:46Z,15,0,Pets & Animals,[],[],[],[]
uvHgRSffvqg,Wolf Leaps Out of Barn and Attacks — Two Alabai Guard Dogs Save Farmer | Real Security Footage,"Terrifying real barn footage shows the moment a man tries to enter a sheep shed — but suddenly a wolf bursts out of the barn, shocking the farmer. Within seconds, two powerful Alabai guard dogs react, launching themselves at the predator and driving the wolf off the property.

This real video captures:
• A wolf hiding inside a barn with sheep
• The moment it charges out at the man
• Alabai livestock guardian dogs fighting the wolf
• A real farm predator encounter
• Powerful instincts of working guardian dogs
• Authentic rural farm security footage

If you enjoy wild animal encounters, guardian dog videos, and real farm security clips, don’t forget to like, comment, and subscribe. Turn on the bell 🔔 so you never miss a new upload.

#WolfAttack #Alabai #GuardianDogs #SecurityFootage #BarnFootage #FarmLife #PredatorAttack #LivestockProtection #WildlifeEncounter #SheepFarm",LoLic,[],7180861,80450.76640119494,1,15,2025-11-16T14:15:14Z,15,0,Pets & Animals,"[""alabai"", ""guardiandogs"", ""predatorattack"", ""sheepfarm"", ""wolfattack"", ""livestockprotection"", ""barnfootage"", ""securityfootage"", ""wildlifeencounter"", ""farmlife""]",[],[],"[""alabai"", ""barnfootage"", ""farmlife"", ""guardiandogs"", ""livestockprotection"", ""predatorattack"", ""securityfootage"", ""sheepfarm"", ""wildlifeencounter"", ""wolfattack""]"
qN9ebWeMel8,"Как кошки и собаки пьют воду - не так, как ты думаешь! 😲🐾","Оказывается, кошки и собаки пьют воду совершенно по-разному! 🐾
Собаки загибают язык, будто черпаком, и устраивают мини-потоп 💦
А кошки действуют с грацией — создают тонкий столбик воды и ловят его с невероятной скоростью! 😺✨
Наука объясняет, почему кошки не проливают ни капли, а собаки брызгают повсюду 😅

🎥 Смотри до конца и узнай, кто пьёт воду умнее! 💧",Наука Вокруг Нас,"[""животные"", ""кошки"", ""собаки"", ""факты о животных"", ""интересные факты"", ""наука о животных"", ""кошка пьёт воду"", ""собака пьёт воду"", ""коты против собак"", ""сравнение кошек и собак"", ""питомцы"", ""поведение животных"", ""животные shorts"", ""научные факты"", ""природа"", ""удивительные животные"", ""короткие видео"", ""познавательные shorts"", ""мир животных""]",4294055,25637.203841131733,1,35,2025-11-13T08:01:07Z,15,0,Pets & Animals,[],[],"[""животные"", ""животные shorts"", ""интересные факты"", ""короткие видео"", ""коты против собак"", ""кошка пьёт воду"", ""кошки"", ""мир животных"", ""наука о животных"", ""научные факты"", ""питомцы"", ""поведение животных"", ""познавательные shorts"", ""природа"", ""собака пьёт воду"", ""собаки"", ""сравнение кошек и собак"", ""удивительные животные"", ""факты о животных""]",[]
iOqivB121fE,Китовая амбра #факты #технологии #деньги,,Kozy Mozy Production,[],2879252,20578.571861940232,1,33,2025-11-14T11:35:48Z,15,0,Pets & Animals,"[""технологии"", ""факты"", ""деньги""]",[],[],"[""деньги"", ""технологии"", ""факты""]"
qS7EySxga-4,Мастерство нарезки тунца #амитеш #рыба #еда,,Amitesh,[],2930914,21622.64008172291,1,37,2025-11-14T15:57:48Z,15,0,Pets & Animals,"[""еда"", ""рыба"", ""амитеш""]",[],[],"[""амитеш"", ""еда"", ""рыба""]"
lh9hhbsMS9Q,"Собаки поссорились из-за еды, но один поступок всё изменил #shorts",,Гохисыч,[],2118518,23071.730011642834,1,24,2025-11-16T11:41:19Z,15,0,Pets & Animals,"[""shorts""]",[],[],"[""shorts""]"
tMFMxVhTfec,Мужчина нашёл идеальный способ помочь своему коту похудеть,,Тёплые истории,[],2128020,24047.220434248193,1,48,2025-11-16T15:01:06Z,15,0,Pets & Animals,[],[],[],[]
vhkCAFVoA50,"🐟 Рыба, которую почти никто не может поймать",,FilmBytes,[],4627529,24546.939496230818,1,18,2025-11-12T10:59:39Z,15,0,Pets & Animals,[],[],[],[]
