video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
_gdUw4YBNzk,Даже заработал,"новости, новости сегодня, новости дня, главные новости сегодня, главные новости, свежие новости, сегодняшнего дня, события дня, короче новости, странные новости, новости мира, мировые новости, ильюша новости, новостничок",Новостной Гусь,[],1881296,28293.68052148031,1,39,2025-11-17T13:01:16Z,25,0,News & Politics,[],[],[],[]
8_VBNnwiRCE,В Космосе Интернет Есть - в России Нет,"Короче, российский космонавт оформил земную госуслугу из космоса. Но смска на МКС не дошла - пришлось подтверждать по биометрии. Пока регионы отключают интернет, на орбите всё работает даже без впн. Интересно, а после возвращения на Землю ему тоже заблокируют симку на сутки?

Привет! Это я -  @shortinewshorti  
СОТРУДНИЧЕСТВО - пишите  https://t.me/pr_newshortv

Короче, Инста - https://instagram.com/newshortv

#новости #события #короченовости","Короче, новости","[""короче"", ""новости"", ""короче новости"", ""кароче"", ""срочные новости"", ""новости сегодня"", ""выпуск новостей""]",591367,27496.468994933497,1,18,2025-11-19T10:00:21Z,25,0,News & Politics,"[""события"", ""короченовости"", ""новости""]","[""новости""]","[""выпуск новостей"", ""кароче"", ""короче"", ""короче новости"", ""новости сегодня"", ""срочные новости""]","[""короченовости"", ""события""]"
a54SVo2zz9U,❗Сосед РФ начал вторжение? / Китайские корабли угрожают Японии #nexta #новости #украина,"Поддержите нашу работу, если у вас есть возможность: https://nexta.tv/support

Наш Telegram: https://t.me/nexta_live
Наш сайт: https://nexta.tv
Наш твиттер: https://twitter.com/nexta_tv
Прислать нам информацию: https://t.me/nextamail_bot

Наш канал на беларускай мове: ​ @nexta_plus",NEXTA Live,"[""nexta"", ""новости"", ""нехта лайв"", ""nexta live"", ""путин"", ""украина"", ""репортаж"", ""зеленский"", ""россия"", ""кремль"", ""рф"", ""военные"", ""армия"", ""события"", ""популярная политика"", ""нехта"", ""ну и новости!"", ""всу"", ""nexta moment"", ""разговор"", ""orange"", ""антон хардин"", ""в гостях у гордона"", ""медиа новости"", ""телеканал дождь"", ""дождь"", ""обманутый россиянин"", ""трамп"", ""лавров"", ""война в украине"", ""новости сегодня"", ""узбекистан"", ""армения"", ""казахстан"", ""азербайджан""]",1264960,14879.633010440662,1,47,2025-11-16T18:30:00Z,25,0,News & Politics,"[""nexta"", ""новости"", ""украина""]","[""nexta"", ""новости"", ""украина""]","[""nexta live"", ""nexta moment"", ""orange"", ""азербайджан"", ""антон хардин"", ""армения"", ""армия"", ""в гостях у гордона"", ""военные"", ""война в украине"", ""всу"", ""дождь"", ""зеленский"", ""казахстан"", ""кремль"", ""лавров"", ""медиа новости"", ""нехта"", ""нехта лайв"", ""новости сегодня"", ""ну и новости!"", ""обманутый россиянин"", ""популярная политика"", ""путин"", ""разговор"", ""репортаж"", ""россия"", ""рф"", ""события"", ""телеканал дождь"", ""трамп"", ""узбекистан""]",[]
Pj_sqTykrkQ,ПУТИН ВКЛЮЧИЛ ТРЕХ БОГАТЫРЕЙ 🤬😎😱,"Автор исходного видео: 

Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.

Если вы считаете, что видео на этом канале нарушает Ваши авторские права, напишите нам на почту: goroda.govor@mail.ru, и мы ответим Вам в течение 24 часов. Видео будет удалено с канала или мы Вас отметим (как Вы посчитаете нужным).

If you are the owner of copyright and have discovered that your material has been used without your permission, or if you wish to request the removal of content for another reason, please write to us at our official email address: goroda.govor@mail.ru

И вот что эти трое из себя представляют!

#shorts #шортс",Cubo Thompson,"[""shorts"", ""шортс""]",725551,9154.888507390859,1,58,2025-11-17T00:15:36Z,25,0,News & Politics,"[""shorts"", ""шортс""]","[""shorts"", ""шортс""]",[],[]
64rQJ3Zm7Hg,‼️НОВИНКА ПУТИНА‼️ НАПУГАЛА НАТО 🤯,"Уведомление об авторских правах: Данный контент используется в соответствии с положениями о «добросовестном использовании» (fair use), изложенными в Разделе 107 Закона об авторском праве 1976 года. Это позволяет использование в целях критики, комментариев, новостных отчетов, образовательных материалов, академических исследований и научной деятельности. Если вы считаете, что любое видео* на этом канале нарушает ваши авторские права, свяжитесь с нами по электронной почте: pskpushkraj@gmail.com. Мы ответим в течение 24 часов. Видео будет либо удалено с канала, либо правильно атрибутировано в зависимости от вашего запроса. Если вы являетесь правообладателем и обнаружили несанкционированное использование вашего контента, либо по другим причинам хотите запросить удаление, свяжитесь с нами по указанному выше адресу электронной почты. *История ролика является художественным вымыслом. Copyright Notice: This content is used under the ‘fair use’ provision as outlined in Section 107 of the Copyright Act of 1976, which allows for use in contexts such as criticism, commentary, news reporting, education, academic research, and scholarship. If you believe that any video on this channel infringes upon your copyright, please contact us at pskpushkraj@gmail.com. We will respond within 24 hours. The video will either be removed from the channel or properly credited, depending on your preference. If you are the copyright holder and have identified that your content is being used without authorization, or if there are other reasons you wish to request content removal, reach out to us at our designated email: pskpushkraj@gmail.com.",De Facto,[],750017,6637.575442886557,1,38,2025-11-15T14:31:02Z,25,0,News & Politics,[],[],[],[]
H6jE_qSiBFs,🇷🇺💥 Турецкий газовый корабль атакован! Что ответит Эрдоган?,"Россия нанесла удар по Измаилу, в результате которого был повреждён турецкий газовый корабль.
Румыния начала срочную эвакуацию — власти боятся взрыва, который может накрыть весь район.
Теперь главный вопрос: как Анкара ответит на атаку по своему судну?
Ситуация стремительно накаляется.

Следите за обновлениями — дальше будет только жарче.
#новости #турция #россия #удар #измаил #эрдоган #взрыв #корабль #мировыеновости #breakingnews #политика #турецкийкорабль #атака",Окопный Движ,[],933517,13785.503631765627,1,18,2025-11-17T11:47:44Z,25,0,News & Politics,"[""корабль"", ""мировыеновости"", ""турецкийкорабль"", ""турция"", ""удар"", ""политика"", ""новости"", ""взрыв"", ""измаил"", ""эрдоган"", ""атака"", ""breakingnews"", ""россия""]",[],[],"[""breakingnews"", ""атака"", ""взрыв"", ""измаил"", ""корабль"", ""мировыеновости"", ""новости"", ""политика"", ""россия"", ""турецкийкорабль"", ""турция"", ""удар"", ""эрдоган""]"
LbxCBFMb_uM,Арестович: Умеров сбежал. Сколько осталось Зеленскому? Дневник войны.,"#арестович #шелест #зеленский #умеров #путин #война #набу
⛑️ Помощь детям Донецкой области. Благодійний фонд СИНЕРГІЯ ЖИТТЯ.
🎯 Цель: 295 000.00 ₴
🔗 Ссылка на банку: https://send.monobank.ua/jar/UA5ijBt7a
💳 Номер карты банки: 4874 1000 2916 6678

🔔 Подписывайтесь на каналы:  
🔸 Александр Шелест: www.youtube.com/@shelestSHUM // https://t.me/shelestlive 
🔸 Алексей Арестович: https://www.youtube.com/@arestovych?sub_confirmation=1 

➤ 00:00 Опрос эфира: победу Украины в войне с Россией…
➤ 02:40 Модный визит Зеленского в Париж на фоне Миндичгейта. Происходит транзит власти?
➤ 05:50 Газовый и оружейный контракты, подписанные Зеленским, уводят нас от главной темы.
➤ 07:50 Договор Зеленского и Ермака с НАБУ.
➤ 11:00 Ловушка фигурантов Миндичгейта за границей – для получения технических показаний.
➤ 13:57 Сколько осталось власти Зеленского? Турция: до 3 декабря должны начаться переговоры Украины и России. Осталось 2-3 недели.
➤ 16:50 Командировки секретаря СНБО Умерова.
➤ 18:40 Цена краха режима Зеленского и Второй Украинской Республики.
➤ 20:53 Кто вместо Зеленского?
➤ 24:20 Почему Залужный, Билецкий и Буданов не комментировали коррупционный скандал с Миндичем? – Все предельно управляемы. 
➤ 28:40 Выборы в Украине неминуемы. Удаляют военный кабинет.
➤ 31:19 Как коррупционный скандал влияет на фронт?
➤ 35:18 Российский философ Дугин предлагает украинцам предать Запад. 
➤ 42:40 Люди не уезжают из прифронтовых и оккупированных городов, потому что им некуда ехать.
➤ 44:55 Почему украинцы позволили существовать ТЦК?
➤ 48:30 Война Европы и России возможна?
➤ 51:40 Покровск, Мирноград – все. Что дальше? Признание отступления на Равнополье. Запорожье – прифронтовой город. Угроза Харькову.
➤ 58:30 Мотивация украинских мобилизованных чипированием. Людей не хватает критически. Необходима экстренная программа стабилизации фронта, чтобы фронт не завалился в кратчайшие сроки.
➤ 01:05:20 Результаты опроса: победы Украины в войне с Россией достичь невозможно было изначально.
➤ 01:08:00 Украине дорого обойдется крах Второй Украинской Республике.
➤ 01:08:50 Последствия раскрытия коррупционных скандалов для украинцев.
➤ 01:10:25 Ответы на вопросы зрителей. Только передача Томагавков и удары ими по территории России способны остановить войну?
➤ 01:12:57 Замещение рабочих мест с мужскими профессиями женщинами. 
➤ 01:16:10 Мы все творцы коррупционного скандала.
➤ 01:17:50 Вы критиковали картонный майдан, а в итоге НАБУ выдало сенсационное расследование. Что плохого было в картонном майдане?
➤ 01:18:13 Смогла бы Украина выстоять как государство при полном уничтожении высшего военно-политического ядра в первые дни войны?
➤ 01:19:20 Кто купил виллу в Швейцарии за 6 млн евро в записях НАБУ?
➤ 01:20:00 Кто организовал Миндича?
➤ 01:21:00 Зеленский знал о сборе компромата на него. Зачем он продолжал кидать Запад?
➤ 01:23:30 Если Ермак – это Алибаба, то кем логично называть Зеленского? Какой псевдоним выбрал бы Алексей, если бы не ушел из ОП?
➤ 01:24:25 Замешан ли в убийстве Киреева Поклад?
➤ 01:25:06 Какое окончание войны справедливо?
➤ 01:26:00 Русскоязычным выдохнуть, на идише говорящим – прятаться?
➤ 01:27:25 На что сейчас способен Трамп, чтобы замылить дело Эпштейна?
...
➤ Продолжение тайм-кодов под закрепленным комментарием👇

🏆 Станьте спонсором канала: https://www.youtube.com/channel/UCjWy2g76QZf7QLEwx4cB46g/join

🇬🇧 Эфиры Алексея Арестовича на английском @privateerstation 


🎓 Школа мышления и коммуникации @ApeironSchool 
➖➖➖➖➖
► https://apeiron.school
► https://www.facebook.com/apeiron.school
► https://t.me/apeiron_school
► https://www.instagram.com/apeiron.school/
👕 Мерч: https://shop.apeiron.school

🎬 Кино-модуль «Звездные войны». Эпизод V «Империя наносит ответный удар» 22 ноября https://apeiron.school/star-wars 
⬆️ Модуль «Техника роста» 25 ноября https://apeiron.school/technique-of-growth 
🎬 Киносеминар «Обратная тяга» 29 ноября https://apeiron.school/backdraft   
📚Итоговое занятие по книгам Ефремова 6 декабря https://apeiron.school/book-reading-course-efremov 
🥇 Клуб «Дебаты» с А.Арестовичем 11 декабря https://apeiron.school/debate-club


🔖 СОЦИАЛЬНЫЕ СЕТИ @arestovych 
➖➖➖➖➖
📍Все официальные ресурсы А.Арестовича: https://lnk.bio/alexey.arestovich

► https://t.me/O_Arestovich_official
► https://www.instagram.com/alexey.arestovich/
► https://www.facebook.com/alexey.arestovich
► https://twitter.com/arestovych
► https://www.tiktok.com/@alexey.arestovich

#арестович #шелест #зеленский #умеров #ермак #умєров #зеленський  #алексейарестович #arestovich #arestovych #олексійарестович #война #украина #интервью #россия #россиявойна #россияукраина #україна #политика #всу #новости #войнаукраина #новини #запад #сша #вукраине #шелестакценты #дональдтрамп #киев #тцк #мобилизация #армия #трамп #покровск #покровскоенаправление #банкова #коррупция #энергетика #умеров #набу #міндіч #енергоатом #миндич #энергоатом #скандал #оборонка #коррупция",Alexey Arestovych,"[""арестович"", ""арестович алексей"", ""алексей арестович"", ""арестович последнее"", ""fhtcnjdbx"", ""украина"", ""война"", ""новости"", ""новости сегодня"", ""интервью"", ""путин"", ""зеленский"", ""россия"", ""трамп"", ""arestovich"", ""зеленський"", ""arestovych"", ""новости украины"", ""шелест"", ""шелест александр"", ""арестович шелест"", ""новости украины сегодня"", ""шелест олександр"", ""шелест александр последнее"", ""политика"", ""мобилизация"", ""александр шелест"", ""арестович интервью"", ""пленки миндича"", ""миндич"", ""плівки міндіча"", ""новини"", ""коррупция"", ""миндич зеленский"", ""умеров"", ""умеров сбежал"", ""ермак""]",815872,14022.752310524393,0,6160,2025-11-17T21:19:51Z,25,0,News & Politics,"[""шелест"", ""скандал"", ""енергоатом"", ""миндич"", ""умеров"", ""армия"", ""тцк"", ""шелестакценты"", ""укра"", ""ум"", ""интервью"", ""arestovich"", ""зеленський"", ""война"", ""россия"", ""новини"", ""алексейарестович"", ""вукраине"", ""энергетика"", ""россиявойна"", ""трамп"", ""политика"", ""новости"", ""коррупция"", ""дональдтрамп"", ""набу"", ""банкова"", ""зеленский"", ""россияукраина"", ""всу"", ""сша"", ""арестович"", ""киев"", ""олекс"", ""запад"", ""покровск"", ""украина"", ""путин"", ""энергоатом"", ""arestovych"", ""мобилизация"", ""оборонка"", ""ермак"", ""покровскоенаправление"", ""войнаукраина"", ""м""]","[""arestovich"", ""arestovych"", ""арестович"", ""война"", ""ермак"", ""зеленский"", ""зеленський"", ""интервью"", ""коррупция"", ""миндич"", ""мобилизация"", ""новини"", ""новости"", ""политика"", ""путин"", ""россия"", ""трамп"", ""украина"", ""умеров"", ""шелест""]","[""fhtcnjdbx"", ""александр шелест"", ""алексей арестович"", ""арестович алексей"", ""арестович интервью"", ""арестович последнее"", ""арестович шелест"", ""миндич зеленский"", ""новости сегодня"", ""новости украины"", ""новости украины сегодня"", ""пленки миндича"", ""плівки міндіча"", ""умеров сбежал"", ""шелест александр"", ""шелест александр последнее"", ""шелест олександр""]","[""алексейарестович"", ""армия"", ""банкова"", ""войнаукраина"", ""всу"", ""вукраине"", ""дональдтрамп"", ""енергоатом"", ""запад"", ""киев"", ""м"", ""набу"", ""оборонка"", ""олекс"", ""покровск"", ""покровскоенаправление"", ""россиявойна"", ""россияукраина"", ""скандал"", ""сша"", ""тцк"", ""укра"", ""ум"", ""шелестакценты"", ""энергетика"", ""энергоатом""]"
J8eh_ybA4vQ,Доигралась! МВД России начало проверку Екатерины Бивол,"Бывшая жена боксера Дмитрия Бивола Екатерина оскорбляла казахов и кыргызов и думала, что её ничего не будет, ведь она живет в России. Но всё оказалось не просто – в Санкт-Петербурге начали проверку её слов.",Лига Свободных Наций,"[""лига свободных наций"", ""деколонизация"", ""сво"", ""война"", ""путин"", ""независимость республик"", ""россия"", ""коренные народы"", ""независимость"", ""новости"", ""политика"", ""свободные нации"", ""альтернатива россии"", ""общество"", ""новости россии"", ""распад россии""]",1440795,10720.594012745503,1,46,2025-11-14T17:07:04Z,25,0,News & Politics,[],[],"[""альтернатива россии"", ""война"", ""деколонизация"", ""коренные народы"", ""лига свободных наций"", ""независимость"", ""независимость республик"", ""новости"", ""новости россии"", ""общество"", ""политика"", ""путин"", ""распад россии"", ""россия"", ""сво"", ""свободные нации""]",[]
UFwZi_lmWSI,Элиты Украины решили избавиться от Зеленского #зеленский #украина #новости #политика #всу #миндич,"Серьёзный удар по отношениям Киева с европейскими партнёрами нанёс крупнейший коррупционный скандал вокруг Зеленского и его команды. Мировую прессу облетели обнародованные данные национального антикоррупционного бюро Украины. 

#зеленский #украина #новости #политика #тв #ств

СТВ на удобной для вас платформе: https://ctvby.taplink.ws/

Новые серии проекта «Так показывает история»:

https://www.youtube.com/playlist?list=PLwv42PED2hOXb9mazko_qxd1k495naVMu

Последние новости ищите здесь: 

Полные выпуски новостей: https://www.youtube.com/playlist?list=PLwv42PED2hOWvq5hLvW__LrpojAb2iomP

Неделя: https://www.youtube.com/playlist?list=PLwv42PED2hOVIDFefL3114Gflb6L--2hq

Авторская журналистика: https://www.youtube.com/playlist?list=PLwv42PED2hOVsRycRSf6q1mHv9Avxa2dM

Ток-шоу «Да!Но...»: https://www.youtube.com/playlist?list=PLwv42PED2hOXMHPC8QbVDi15wjVWiaXN_

«В поисках истины»: https://www.youtube.com/playlist?list=PLwv42PED2hOVE_34SWEP0zG-TwOjT7s_s

Специальный репортаж: https://youtube.com/playlist?list=PLwv42PED2hOWMlSZRg-OyC5UlmzK2B3IF

Утро. Студия хорошего настроения: https://www.youtube.com/playlist?list=PLwv42PED2hOVABATiIgulnCgkPMn6WDQt

Архив новостей (2020-2023): https://www.youtube.com/playlist?list=PLwv42PED2hOUeSFRnCvi3OOTRjp95K5re

Архив новостей (2017-2020): https://www.youtube.com/playlist?list=PLwv42PED2hOWKQwDG5f-M-NKb575otjeD

Архив новостей (2012-2017): https://www.youtube.com/playlist?list=PLwv42PED2hOV_iImCVsVbjOt547OmI8Iz",CTVBY,"[""политика"", ""зеленский коррупция"", ""скандал зеленский"", ""украина"", ""зеленский"", ""зеленский новое"", ""трамп"", ""трамп зеленский"", ""миндич зеленский"", ""арестович"", ""ермак"", ""коррупционный скандал в украине"", ""зеленский новости"", ""коррупция в украине"", ""видео зеленский"", ""сво на украине"", ""всу"", ""новости россии"", ""миндич"", ""россия сегодня"", ""помощь для украины"", ""военная помощь украине"", ""новости в мире"", ""новости украины"", ""украина сегодня"", ""новости"", ""новости беларуси"", ""новости сегодня"", ""видео ств"", ""столичное телевидение"", ""тв"", ""ств""]",503653,6851.871294106537,1,18,2025-11-17T06:00:25Z,25,0,News & Politics,"[""зеленский"", ""миндич"", ""тв"", ""всу"", ""ств"", ""политика"", ""новости"", ""украина""]","[""всу"", ""зеленский"", ""миндич"", ""новости"", ""политика"", ""ств"", ""тв"", ""украина""]","[""арестович"", ""видео зеленский"", ""видео ств"", ""военная помощь украине"", ""ермак"", ""зеленский коррупция"", ""зеленский новое"", ""зеленский новости"", ""коррупционный скандал в украине"", ""коррупция в украине"", ""миндич зеленский"", ""новости беларуси"", ""новости в мире"", ""новости россии"", ""новости сегодня"", ""новости украины"", ""помощь для украины"", ""россия сегодня"", ""сво на украине"", ""скандал зеленский"", ""столичное телевидение"", ""трамп"", ""трамп зеленский"", ""украина сегодня""]",[]
fu48vaLUNIw,Взрыв под Москвой: обычная прогулка обернулась трагедией,"ЧП под Москвой. Мальчик поднял 10 рублей, в которые было спрятано опасное устройство. Губернатор Воробьев попытался посочувствовать семье, но не вышло.

#новости #Москва #shorts",Ходорковский LIVE,"[""москва"", ""подмосковье"", ""воробьев"", ""россия"", ""взрыв"", ""красногорск"", ""бомба"", ""ходорковский live"", ""московская область""]",816818,4541.772924325863,1,27,2025-11-12T19:40:02Z,25,0,News & Politics,"[""shorts"", ""новости"", ""москва""]","[""москва""]","[""бомба"", ""взрыв"", ""воробьев"", ""красногорск"", ""московская область"", ""подмосковье"", ""россия"", ""ходорковский live""]","[""shorts"", ""новости""]"
