video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,using_fallback,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
bC7L_9BXMvU,Не допрыгнул до брусьев и позвал соперника помочь,,Легенды Спорта,[],5730901,40148.14935400301,1,59,2025-11-20T08:16:24Z,17,0,Sports,[],[],[],[]
Nyhz3Bm_i4Q,Зачем в бите сверлят дырки? @zackdfilms,"I believe that the content I've used should be considered Fair Use, but if any content owners disagree, I'm ready to remove it immediately. My intention is not to infringe upon their ownership rights in any way. If you discover your art or images in the video and would like acknowledgment, please inform me on syud.33@gmail.com , and I'll be sure to credit you accordingly.",TopCorner TV,[],2778188,19986.411913693733,1,35,2025-11-20T12:00:48Z,17,0,Sports,[],[],[],[]
B4OgEUj_zIo,Когда победа уходит из-за малейшей ошибки😳,,FilmBytes,[],4943331,22772.957073209793,1,17,2025-11-17T05:56:49Z,17,0,Sports,[],[],[],[]
-DqfeUDFQh4,Тактика запугивания не сработала,"новости, новости сегодня, новости дня, главные новости сегодня, главные новости, свежие новости, сегодняшнего дня, события дня, короче новости, странные новости, новости мира, мировые новости, ильюша новости, новостничок",Новостной Гусь,[],1457330,16234.55377942664,1,26,2025-11-22T13:15:00Z,17,0,Sports,[],[],[],[]
uqSlpYJEnRo,НЕВЕРОЯТНЫЙ камбек Фёдора Емельяненко! #shorts,"#MMA
#UFC
#БоевыеИскусства
#Нокаут
#КармаВБою
#Дзюдо
#Бокс
#Кикбоксинг
#НокаутыMMA
#ИсторияБоя
#ЭпичныйНокаут
#MMAФакты
#БойцыUFC
#русские
#ММАКарма",БЕЗУМНЫЙ СПОРТ,"[""мма"", ""бой"", ""ufc"", ""mma"", ""бокс"", ""boxing"", ""fight"", ""knockout"", ""нокаут"", ""жесткий бой"", ""brutal fight"", ""comeback"", ""fight highlights"", ""поединок"", ""драка"", ""mma fight""]",3800193,23860.782614502044,1,110,2025-11-19T15:45:07Z,17,0,Sports,"[""боевыеискусства"", ""mma"", ""бокс"", ""кикбоксинг"", ""эпичныйнокаут"", ""бойцыufc"", ""русские"", ""ммакарма"", ""дзюдо"", ""mmaфакты"", ""shorts"", ""историябоя"", ""кармавбою"", ""ufc"", ""нокаутыmma"", ""нокаут""]","[""mma"", ""ufc"", ""бокс"", ""нокаут""]","[""boxing"", ""brutal fight"", ""comeback"", ""fight"", ""fight highlights"", ""knockout"", ""mma fight"", ""бой"", ""драка"", ""жесткий бой"", ""мма"", ""поединок""]","[""mmaфакты"", ""shorts"", ""боевыеискусства"", ""бойцыufc"", ""дзюдо"", ""историябоя"", ""кармавбою"", ""кикбоксинг"", ""ммакарма"", ""нокаутыmma"", ""русские"", ""эпичныйнокаут""]"
VRUZq1F8do4,Почему НБА запретили черные маски? #баскетбол #спорт #нба,,Amitesh,[],712732,18983.571845342412,1,47,2025-11-24T17:28:21Z,17,0,Sports,"[""нба"", ""спорт"", ""баскетбол""]",[],[],"[""баскетбол"", ""нба"", ""спорт""]"
XX9rjen6Zww,ОН ВСЕ ТАКИ ИСПОЛНИЛ МЕЧТУ МАЛЬЧИКА❤️ (@mykel_dykel),"#gym #ufc #basketball 

Author of the video: @mykel_dykel",Логово UFC,[],859225,12647.398668930027,1,31,2025-11-23T11:04:49Z,17,0,Sports,"[""gym"", ""basketball"", ""ufc""]",[],[],"[""basketball"", ""gym"", ""ufc""]"
80YZRvASMlc,Лоу кик проверка силы удара,,Тахмина,[],4780424,20206.639336615757,1,42,2025-11-16T10:26:25Z,17,0,Sports,[],[],[],[]
TyyyO-CrGSk,СНАЧАЛА ВСЕ ОРАЛИ 🤬 про подсуживание… ПОКА НЕ УВИДЕЛИ 👀 судейские карточки 📝 #shorts,"#shorts #бой #мма #нокаут #mma

Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.
(Уведомление об авторских правах: В соответствии с разделом 107 Закона об авторском праве от 1976 года, этот материал используется в соответствии с положениями о ""добросовестном использовании"" для таких видов деятельности, как критика, комментарии, новостные репортажи, преподавание, стипендии и исследования)
Если вы считаете, что видео нарушает ваши авторские права: по вопросам удаления и авторских прав - ufc2269393@mail.ru",BalcevMMA_BOXING,"[""мма"", ""бой"", ""ufc"", ""mma""]",7512950,24411.346251344923,1,58,2025-11-13T11:15:09Z,17,0,Sports,"[""mma"", ""мма"", ""shorts"", ""бой"", ""нокаут""]","[""mma"", ""бой"", ""мма""]","[""ufc""]","[""shorts"", ""нокаут""]"
qhJVPyO9q-o,"Не стрижётся, пока «Манчестер Юнайтед» не выиграет 5 матчей подряд ✂️ #интересное",,Мудрые Решения,[],826100,11326.358690036905,1,28,2025-11-23T06:04:52Z,17,0,Sports,"[""интересное""]",[],[],"[""интересное""]"
Yude309VPDA,У русских в крови заложена ПОБЕДА (перевод Кэндис Оуэнс),,Конфетка Оусен,[],1051561,7302.129114042847,1,28,2025-11-20T07:00:35Z,17,0,Sports,[],[],[],[]
vwS_4jhE-uE,🧪 Почему гандбольные мячи такие липкие? #гандбол #интересно #удивительно,"🏐 В гандболе мяч всегда выглядит грязным и липким — и на это есть причина. Игроки используют сверхлипкую смолу, которая даёт невероятное сцепление, но делает мяч похожим на липкую ловушку.
Одному спортсмену постоянно говорили, что он наносит слишком мало смолы. Тогда он окунул руку в целую банку и полностью обмазал мяч. В итоге он стал похож не на спортивный инвентарь, а на настоящее инопланетное яйцо, прилипшее к руке.
Попробуй поймать такой мяч — назад ты его уже не отпустишь.",Разбор по кадрам,"[""интересно"", ""факты"", ""истории"", ""спорт"", ""гандбол"", ""смола"", ""удивительно""]",1516099,13784.186291258395,1,27,2025-11-21T17:01:44Z,17,0,Sports,"[""удивительно"", ""интересно"", ""гандбол""]","[""гандбол"", ""интересно"", ""удивительно""]","[""истории"", ""смола"", ""спорт"", ""факты""]",[]
eMqcjYK81OE,Почему Этот Боец Моментально Сдался,,Илья Калин,[],599734,16897.37650524017,1,32,2025-11-24T19:31:28Z,17,0,Sports,[],[],[],[]
higwREyjQik,"За ПРАЗДНОВАНИЕ победы его хотели избить ТОЛПОЙ, однако дали на УБОЙ тяжеловесу 😡",#мма #нокаут #mma  #бой #борьба #бокс #shorts,POPMMA FLASH,[],2421179,14692.268397620937,1,60,2025-11-19T10:13:28Z,17,0,Sports,"[""бокс"", ""mma"", ""борьба"", ""мма"", ""shorts"", ""бой"", ""нокаут""]",[],[],"[""mma"", ""shorts"", ""бой"", ""бокс"", ""борьба"", ""мма"", ""нокаут""]"
nM_SKLLdRx0,Самый нелогичный штрафной,,Футбольный Мозг,[],1063062,10452.725548461665,1,46,2025-11-22T01:18:55Z,17,0,Sports,[],[],[],[]
VjJykFiWBvU,💰⌚️ Арман получил сразу два бонуса за выступление на #UFCQatar,,UFC Eurasia,[],806043,9937.386322882056,1,37,2025-11-22T21:54:18Z,17,0,Sports,"[""ufcqatar""]",[],[],"[""ufcqatar""]"
